word,kelas,panjang,definisi,clue
PERANGAI,benda,8,cara berbuat; tingkah laku; kelakuan,Tingkah laku atau tabiat
PABRIKAN,benda,8,produk yang dihasilkan oleh pabrik,Hasil produksi industri
HOMOSEKS,benda,8,hubungan seks dengan pasangan sejenis (misalnya pria dengan pria),Ketertarikan sesama jenis
SAKSOFON,benda,8,"alat musik tiup yang dibuat dari logam, berbentuk lengkung seperti pipa cangklong, dilengk",Alat musik tiup jazz
KIMIAWAN,benda,8,ahli kimia,Pakar reaksi zat
PELINTIR,aksi,8,putar,Gerakan memutar sesuatu
ALBATROS,benda,8,"kertas yang relatif tipis dan halus, berbahan semiplastik karena tidak mudah sobek, diguna",Burung laut bersayap lebar
MAHARANI,benda,8,permaisuri,Istri raja besar
SOMBRERO,benda,8,topi yang bertepi lebar,Topi lebar khas Meksiko
KREDITUR,benda,8,yang berpiutang; yang memberikan kredit; penagih,Pemberi pinjaman uang
TUNGSTEN,benda,8,"logam berat berwarna kelabu kehitam-hitamanan, keras, dan getas; wolfram; unsur dengan nom",Logam tahan panas tinggi
MENTALIS,benda,8,berkaitan dengan cara-cara tertentu yang diyakini dapat menguasai alam pikiran dan tingkah,Pesulap pembaca pikiran
GLAUKOMA,benda,8,bular hijau pada mata karena tekanan di dalam mata bertambah tinggi akibat cairan bening k,Penyakit tekanan bola mata
HIPOKSIA,benda,8,"keadaan kekurangan oksigen dalam jaringan tubuh, dapat mengakibatkan kerusakan pada sistem",Kekurangan oksigen tubuh
KEPAYANG,benda,8,biji kepayang,Pohon berbiji memabukkan
KEMENYAN,benda,8,ikan hiu,Dupa wangi ritual
KONSULER,benda,8,orang yang memberikan nasihat dengan dibayar (khususnya dalam bidang perpajakan); konsulta,Penasihat ahli berbayar
KUNGKANG,benda,8,katak besar,Hewan lamban pemalas
KAKAKTUA,benda,8,"catut besar, ujungnya menyerupai paruh burung kakaktua, biasanya dipakai untuk mencabut pa",Burung berjambul peniru suara
INTRANET,benda,8,jaringan komputer dalam sebuah perusahaan atau organisasi yang hanya dapat digunakan oleh,Jaringan internal kantor
ANUMERTA,benda,8,"penghargaan (gelar, pangkat, dan sebagainya) yang diberikan kepada anggota angkatan bersen",Gelar setelah wafat
TRANSPOR,benda,8,angkutan,Sarana pengangkutan barang
KOMUNIKE,benda,8,"pengumuman atau pemberitahuan resmi dari pemerintah (di surat kabar dan sebagainya), biasa",Pernyataan resmi pemerintah
HIPOKRIT,benda,8,orang yang suka berpura-pura,Orang bermuka dua
EMPORIUM,benda,8,pusat perdagangan; pusat perbelanjaan,Pusat perbelanjaan besar
KONSEPSI,benda,8,pengertian; pendapat (paham),Gagasan pokok pemikiran
KOLUMNIS,benda,8,orang yang secara tetap menulis artikel dalam surat kabar atau majalah,Penulis rubrik koran
PANGESTU,benda,8,berkah; restu,Doa restu orang tua
STIGMATA,benda,8,keistimewaan pada tubuh yang menandakan suatu penyakit atau kemerosotan kesehatan,Tanda khusus pada tubuh
POLIGAMI,benda,8,sistem perkawinan yang membolehkan seseorang mempunyai istri atau suami lebih dari satu or,Menikah lebih dari satu
DELIRIUM,benda,8,"gangguan mental yang ditandai oleh ilusi, halusinasi, ketegangan otak, dan kegelisahan fis",Kekacauan mental berhalusinasi
OBSIDIAN,benda,8,batu kaca berwarna hitam atau hitam keabu-abuan yang berasal dari lahar cair yang terlalu,Batu kaca vulkanik hitam
SINAPSIS,benda,8,tempat sinyal berpindah dari satu sel saraf ke sel saraf yang lain,Celah antar sel saraf
FILTRASI,benda,8,penyaringan,Proses menyaring cairan
ANAKONDA,benda,8,ular raksasa yang berkembang biak dengan cara beranak serta tinggal di rawa dan sungai ber,Ular besar pelilit mangsa
DRAMATIK,benda,8,unsur karya film yang dapat membuat penonton selalu ingin mengikuti cerita film sampai sel,Penuh ketegangan mengharukan
NINABOBO,benda,8,nyanyian untuk menidurkan anak,Lagu pengantar tidur bayi
FORMALIN,benda,8,"larutan bening berbau menyengat, mengandung sedikit metanol untuk bahan pengawet dan pembu",Cairan pengawet menyengat
OLIGARKI,benda,8,pemerintahan yang dijalankan oleh beberapa orang yang berkuasa dari golongan atau kelompok,Kekuasaan segelintir elite
SONOGRAM,benda,8,rekaman atau gambar yang dihasilkan dari pemeriksaan ultrasonik,Citra hasil ultrasonik
ANUMERTA,benda,8,"penghargaan (gelar, pangkat, dan sebagainya) yang diberikan kepada anggota angkatan bersen",Gelar setelah wafat
TRANSPOR,benda,8,angkutan,Sarana pengangkutan barang
KOMUNIKE,benda,8,"pengumuman atau pemberitahuan resmi dari pemerintah (di surat kabar dan sebagainya), biasa",Pernyataan resmi pemerintah
HIPOKRIT,benda,8,orang yang suka berpura-pura,Orang bermuka dua
EMPORIUM,benda,8,pusat perdagangan; pusat perbelanjaan,Pusat perbelanjaan besar
KONSEPSI,benda,8,pengertian; pendapat (paham),Gagasan pokok pemikiran
KOLUMNIS,benda,8,orang yang secara tetap menulis artikel dalam surat kabar atau majalah,Penulis rubrik koran
PANGESTU,benda,8,berkah; restu,Doa restu orang tua
STIGMATA,benda,8,keistimewaan pada tubuh yang menandakan suatu penyakit atau kemerosotan kesehatan,Tanda khusus pada tubuh
POLIGAMI,benda,8,sistem perkawinan yang membolehkan seseorang mempunyai istri atau suami lebih dari satu or,Menikah lebih dari satu
DELIRIUM,benda,8,"gangguan mental yang ditandai oleh ilusi, halusinasi, ketegangan otak, dan kegelisahan fis",Kekacauan mental berhalusinasi
OBSIDIAN,benda,8,batu kaca berwarna hitam atau hitam keabu-abuan yang berasal dari lahar cair yang terlalu ,Batu kaca vulkanik hitam
SINAPSIS,benda,8,tempat sinyal berpindah dari satu sel saraf ke sel saraf yang lain,Celah antar sel saraf
FILTRASI,benda,8,penyaringan,Proses menyaring cairan
ANAKONDA,benda,8,ular raksasa yang berkembang biak dengan cara beranak serta tinggal di rawa dan sungai ber,Ular besar pelilit mangsa
DRAMATIK,benda,8,unsur karya film yang dapat membuat penonton selalu ingin mengikuti cerita film sampai sel,Penuh ketegangan mengharukan
NINABOBO,benda,8,nyanyian untuk menidurkan anak,Lagu pengantar tidur bayi
FORMALIN,benda,8,"larutan bening berbau menyengat, mengandung sedikit metanol untuk bahan pengawet dan pembu",Cairan pengawet menyengat
OLIGARKI,benda,8,pemerintahan yang dijalankan oleh beberapa orang yang berkuasa dari golongan atau kelompok,Kekuasaan segelintir elite
SONOGRAM,benda,8,rekaman atau gambar yang dihasilkan dari pemeriksaan ultrasonik,Citra hasil ultrasonik
