word,kelas,panjang,definisi,clue
KOKANG,aksi,6,tarik pelatuk senjata,Menyiapkan tembakan senjata
KUNYIT,benda,6,rimpang kunyit,Rempah rimpang kuning
SINGEL,benda,6,"bagian dari busana liturgi yang dikenakan oleh imam, berupa tali pengikat alba pada pingga",Lagu rilisan tunggal
PAGODA,benda,6,"menara bertingkat yang atapnya terdapat pada tiap tingkat, biasanya dibangun sebagai kuil",Menara kuil bertingkat
BLOWER,benda,6,pompa udara bertenaga listrik yang udaranya dihasilkan melalui kipas,Peniup udara listrik
PISPOT,benda,6,panci bertutup dan bertangkai untuk tempat air kencing atau kotoran (biasanya untuk orang,Wadah buang air
TOMBOI,benda,6,"sifat atau tipe aktif, penuh petualangan dan sebagainya anak laki-laki; sifat kelaki-lakia",Perempuan bersifat kelaki-lakian
KOMUNI,benda,6,bagian misa saat diterimakannya roti dan anggur,Sakramen roti dan anggur
STASIS,benda,6,terhentinya aliran darah atau cairan tubuh lain di suatu bagian tubuh,Aliran cairan tubuh terhenti
TARTAR,benda,6,orang yang bertabiat beringas,Berwatak kasar dan galak
BETING,benda,6,timbunan pasir atau lumpur yang panjang di muara sungai atau di tepi laut; gosong,Gundukan pasir muara sungai
HOSTEL,benda,6,"tempat untuk menginap yang murah (biasanya mendapat bantuan pemerintah) bagi mahasiswa, ka",Penginapan murah pelajar
KANOPI,benda,6,tajuk hutan,Lapisan puncak pepohonan
KOMPOS,benda,6,pupuk campuran yang terdiri atas bahan organik (seperti daun dan jerami yang membusuk) dan,Pupuk dari sampah organik
PENING,benda,6,"bulatan timah (kaleng dan sebagainya) bertera sebagai tanda sudah membayar pajak (sepeda,",Kepala terasa pusing
BLAZER,benda,6,"baju luar berbentuk jas untuk wanita, dipakai di luar blus",Jas luar wanita
TUMPUK,aksi,6,menumpuk,Timbunan bersusun
SANTAP,aksi,6,makan,Melahap makanan
BALING,benda,6,batu dan sebagainya yang diikatkan pada tali yang dilemparkan dengan cara memutar-mutarkan,Alat pelempar batu
REZEKI,benda,6,penghidupan; pendapatan (uang dan sebagainya untuk memelihara kehidupan); keuntungan; kese,Nafkah pemberian Tuhan
PATROL,benda,6,daerah yang terletak di pinggir sungai tempat penyeberangan,Tempat penyeberangan tepi sungai
DENGEN,benda,6,"pohon yang tingginya mencapai 30 m, daun melonjong hingga melanset, bergerigi, perbungaan",Sejenis pohon tinggi
FLANEL,benda,6,"kain halus yang dibuat dari tenunan rapat, dari wol atau kombinasi dengan benang, bertekst",Kain wol lembut
MORTAR,benda,6,"lumpang, lazim dibuat dari porselen atau batu",Wadah penumbuk halus
OKSIDA,benda,6,"senyawa oksigen yang bersifat biner, umumnya dengan logam (seperti Na_O) atau bukan logam",Senyawa mengandung oksigen
TALKIN,benda,6,hal membisikkan (menyebutkan) kalimat syahadat kepada orang yang hendak meninggal atau (da,Bimbingan syahadat orang sekarat
HARPUN,benda,6,tombak untuk berburu ikan besar atau paus,Tombak pemburu ikan
PARODI,benda,6,"karya sastra atau seni yang dengan sengaja menirukan gaya, kata penulis, atau pencipta lai",Tiruan jenaka suatu karya
KABUKI,benda,6,teater rakyat yang diperankan oleh para pemain laki-laki sebagai perpaduan antara unsur sa,Teater tradisional Jepang
JAWARA,benda,6,pendekar; jagoan,Ahli bela diri tangguh
TRIVIA,benda,6,"kumpulan benda, informasi, fakta, dan sebagainya yang tidak penting",Fakta ringan tak penting
JAMBUL,benda,6,"jambu-jambu (pada tarbus, kopiah, dan sebagainya)",Berkas rambut mencuat
KELAHI,benda,6,pertengkaran adu kata-kata,Bertengkar saling serang
MULLAH,benda,6,tokoh agama; ulama,Pemuka agama Islam
MIMOSA,benda,6,"tumbuhan perdu suku Mimosaceae, kebanyakan berduri, daunnya bersirip ganda dan berbulu, bu",Tanaman perdu berduri
MIGRAN,benda,6,orang (hewan) yang melakukan migrasi,Orang yang berpindah tempat
BOIKOT,aksi,6,tolak kerja sama,Penolakan bersama sebagai protes
BAKUNG,benda,6,"terna, tinggi hingga 125 cm, ditanam sebagai tanaman hias, bunganya berwarna putih atau me",Tanaman hias bunga terompet
TEOLOG,benda,6,ahli ilmu ketuhanan,Pakar ilmu ketuhanan
DURIAN,benda,6,"pohon yang batangnya lurus, tingginya sekitar 20�40 m, dahannya jarang, kulit batangnya ka",Raja buah beraroma tajam
KOMODO,benda,6,"biawak besar yang panjangnya dapat mencapai 5 m dengan berat sekitar 150 kg, ekornya pipih",Kadal raksasa Indonesia
SUSPEK,benda,6,terduga,Orang yang dicurigai
BENTAK,aksi,6,menghardik dengan suara keras,Menggertak dengan nada tinggi
PALUNG,benda,6,tanah yang berlekuk dalam dan berisi air; paluh,Cekungan dalam dasar laut
MEGANG,benda,6,rangkaian kegiatan menyambut bulan puasa,Tradisi menyambut bulan puasa
NONGOL,aksi,6,"muncul, datang",Muncul tiba-tiba
KULTUR,benda,6,kebudayaan,Peradaban dan kebiasaan masyarakat
ANIAYA,benda,6,"perbuatan bengis (seperti penyiksaan, penindasan)",Perlakuan kejam dan bengis
GULING,aksi,6,gulung berbolak-balik,Berputar bolak-balik
LOSION,benda,6,"zat cair yang dibuat dari campuran bahan kimia dan wewangian, digunakan untuk merawat kuli",Cairan perawat kulit
KONGSI,benda,6,perkumpulan,Perkumpulan usaha bersama
TINDIK,benda,6,lubang,Lubang anting di telinga
HAMADA,benda,6,gurun dengan permukaan batu-batuan yang sudah gundul akibat deflasi,Gurun berpermukaan batu
SULFAT,benda,6,garam asam belerang,Senyawa garam belerang
SASANA,benda,6,tempat berlatih; gelanggang,Arena latihan bela diri
JILBAB,benda,6,baju lebar yang digunakan untuk menutup kepala hingga dada wanita,Penutup kepala muslimah
PRISMA,benda,6,zat padat yang mempunyai bentuk geometris dengan dua bidang sejajar yang identik,Bangun ruang bidang sejajar
ERUPSI,benda,6,letusan gunung api,Letusan gunung berapi
JEROAN,benda,6,"isi perut (babat, usus, limpa, dan sebagainya); dalaman",Isi perut hewan sembelihan
SOMASI,benda,6,teguran untuk membayar dan sebagainya,Teguran hukum resmi
MUSTAR,benda,6,warna kuning gelap atau kuning kecokelatan,Warna kuning kecokelatan
SAJANG,benda,6,minuman keras,Minuman beralkohol keras
ANYANG,benda,6,urap,Sayur berbumbu parutan kelapa
MOSAIK,benda,6,seni dekorasi bidang dengan kepingan bahan keras berwarna yang disusun dan ditempelkan den,Seni tempel kepingan warna
GUNDIK,benda,6,istri tidak resmi; selir,Istri simpanan tak resmi
AMULET,benda,6,jimat berupa tulisan yang dipakai untuk melindungi si pemakai dari segala macam kejahatan,Jimat pelindung diri
TRITON,benda,6,inti dari tritium,Inti atom tritium
KARINA,benda,6,bagian tulang dada burung yang menjorok dan tipis,Tulang lunas dada burung
AIKIDO,benda,6,olahraga bela diri asal Jepang yang menggunakan teknik mengunci dan menahan serangan lawan,Bela diri kuncian Jepang
KANCUT,benda,6,cawat,Kain penutup kemaluan
KURBAN,benda,6,pujaan atau persembahan kepada dewa-dewa,Persembahan kepada Tuhan
SEKANG,benda,6,sumbat,Penutup celah bocor
RUMPUN,benda,6,orang-orang yang seketurunan sama nenek moyangnya,Kelompok seketurunan
MANDIR,benda,6,kata sapaan kepada hakim (di Kalimantan),Sapaan untuk hakim
SANGAN,benda,6,perabot dapur yang terbuat dari tanah liat untuk menggoreng sesuatu tanpa minyak,Wajan tanah liat penggorengan
PIONIR,benda,6,penganjur; pelopor; perintis jalan; pembuka jalan,Orang pembuka jalan baru
BOLING,benda,6,permainan dengan menggelindingkan bola khusus untuk merobohkan sejumlah pin yang berderet,Menggelindingkan bola merobohkan pin
HERNIA,benda,6,menonjolnya suatu alat tubuh atau jaringan ke permukaan tubuh atau ke rongga lain melalui,Usus turun ke bawah
GIMBAL,benda,6,udang digoreng dengan tepung,Rambut kusut menggumpal
WIBAWA,benda,6,kekuasaan,Kekuasaan yang dihormati
TARSUS,benda,6,tulang pangkal kaki,Tulang pergelangan kaki
MOSTER,benda,6,"penyedap makanan, bentuknya seperti krim, berwarna kuning, diolah dari biji moster hitam",Bumbu kuning rasa pedas
PANDIT,benda,6,pandita,Cendekiawan atau pemuka agama
HUJUNG,benda,6,ujung,Bagian paling akhir
BARING,aksi,6,berbaring,Merebahkan tubuh mendatar
PARKIT,benda,6,"bayan kecil, berbulu cerah, berekor panjang",Burung kecil berekor panjang
GARUDA,benda,6,dadali,Burung besar dalam mitologi
STIGMA,benda,6,kepala putik,Cap buruk dari masyarakat
SAMOSA,benda,6,"pastri goreng khas Asia Selatan yang berbentuk segitiga, biasanya berisi kentang rebus ber",Kudapan segitiga goreng India
BEJANA,benda,6,benda berongga yang dapat diisi dengan cairan atau serbuk dan digunakan sebagai wadah,Wadah berongga penampung cairan
PANTEK,benda,6,pasak; paku semat,Paku kayu penyemat
PENDAM,aksi,6,memendam,Menyimpan rapat dalam hati
KEPANG,benda,6,tengkaras,Jalinan untaian rambut
KRISAN,benda,6,krisantemum,Bunga hias berkelopak rapat
JEMAAH,benda,6,orang banyak; publik,Kumpulan orang beribadah
KEMPIS,aksi,6,menjadi keluar atau habis anginnya (tentang ban),Ban kehabisan angin
SILUET,benda,6,"gambar bentuk menyeluruh secara blok, biasanya berwarna gelap",Gambar bayangan hitam
INDUNG,benda,6,emak; induk,Sebutan lain ibu
GERTAK,benda,6,"suara keras (entakan kaki, ancaman, dan sebagainya) untuk menakut-nakuti",Bentakan untuk menakuti
POLWAN,benda,6,polisi wanita,Aparat penegak hukum perempuan
PANGSA,benda,6,urat pada batu pualam,Bagian ruas buah
DRUMER,benda,6,"pemain drum (genderang, tambur); penabuh drum",Pemain alat perkusi
KOLONG,aksi,6,lingkar,Ruang di bawah benda
ATRIUM,benda,6,rongga dada,Serambi bilik jantung
REALIS,benda,6,penganut paham realisme,Orang berpandangan apa adanya
MAHONI,benda,6,"pohon tropis yang tingginya mencapai 30 m, biasanya ditanam sebagai pohon peneduh di tepi",Pohon peneduh kayu keras
MANZIL,benda,6,"rumah atau tempat perhentian (untuk mengaso, bermalam, dan sebagainya)",Tempat singgah bermalam
KUNTUM,benda,6,gadis muda,Bunga yang belum mekar
LATEKS,benda,6,getah pohon karet,Getah cair pohon karet
YAMATO,benda,6,bagian laut atau sungai yang dangkal,Bagian dangkal perairan
PROVOS,benda,6,satuan yang bertugas sebagai polisi dalam kesatuan sendiri,Polisi internal militer
LOSMEN,benda,6,penginapan yang menyewakan kamar tanpa menyediakan fasilitas makan,Penginapan murah sewa kamar
TELAGA,benda,6,danau (di pegunungan),Danau kecil di gunung
VENDOR,benda,6,"orang yang menjual rumah, tanah, dan sebagainya; penjual",Pemasok penjual barang
TUNGAU,aksi,6,menungau,Hama kecil penyebab gatal
TEBANG,aksi,6,menebang,Merobohkan batang pohon
CODING,aksi,6,tumbuh kembali (tentang tanaman yang sudah dipotong),Menulis kode program
TAMBAL,aksi,6,menambal,Menutup lubang bocor
KOMIDI,benda,6,pertunjukan keterampilan,Pertunjukan hiburan panggung
BANDUL,benda,6,buaian (lonceng dan sebagainya),Pemberat ayunan jam
ESELON,benda,6,"formasi bertingkat-tingkat dari pasukan, armada laut, dan sebagainya",Jenjang pangkat birokrasi
DEWATA,benda,6,dewa,Penghuni suci kahyangan
GELATO,benda,6,"sajian dingin dari Italia terbuat dari susu, krim, dan gula yang disajikan dalam suhu idea",Es krim khas Italia
TANDEM,benda,6,pasangan,Pasangan bekerja bersama
SONATA,benda,6,komposisi musik untuk instrumen tunggal (seperti piano) atau ganda (seperti piano dan biol,Karya musik instrumental
MENTOL,benda,6,"alkohol, yang diperoleh dari pelbagai kristal, digunakan sebagai bahan pengharum dan penye",Zat pemberi rasa dingin
DIAKON,benda,6,"rohaniwan yang sudah mendapat sakramen tahbisan pertama, satu tingkat di bawah imam, memil",Pembantu imam gereja
GOSPEL,benda,6,nyanyian atau lagu gerejawi,Lagu pujian gereja
TABIAT,benda,6,perangai; watak; budi pekerti,Watak bawaan seseorang
MIGREN,benda,6,migrain,Sakit kepala sebelah
DOPING,benda,6,pendadahan,Zat perangsang tenaga atlet
PENTIL,benda,6,puting susu,Katup angin ban
GONORE,benda,6,penyakit kelamin yang mudah menular akibat peradangan yang disebabkan oleh bakteri gonokok,Penyakit kelamin bernanah
NERACA,benda,6,peranti untuk menimbang massa benda,Alat penimbang berat
AMANAT,benda,6,pesan; perintah (dari atas),Pesan yang dititipkan
BENALU,benda,6,orang yang menumpang hidup pada orang lain,Tumbuhan pengisap inang
YODIUM,benda,6,"unsur kimia bukan logam, biasanya berbentuk kristal, digunakan untuk obat, fotografi, dan",Zat pencegah penyakit gondok
JENGUK,aksi,6,tengok,Menengok orang sakit
CETERA,benda,6,payung (terutama payung kebesaran seperti payung ubur-ubur),Payung kebesaran raja
SONETA,benda,6,"sajak yang terdiri atas empat bait (2 bait pertama masing-masing terdiri atas 4 baris, 2 b",Puisi lama empat bait
TENDON,benda,6,jaringan ikat berwarna putih berbentuk tali atau pita yang merupakan ujung otot untuk mele,Urat pengikat otot tulang
STOKER,benda,6,juru api (pada lokomotif dan sebagainya),Juru api lokomotif
NARANG,aksi,6,membaca mantra supaya hujan tidak turun,Mantra penahan hujan
LAKNAT,benda,6,kutuk,Kutukan atas kejahatan
HANDEL,benda,6,bagian dari suatu objek yang digunakan untuk memegang atau membawa objek tersebut,Tuas pegangan alat
HIKMAT,benda,6,kebijakan; kearifan,Kearifan penuh makna
SURJAN,benda,6,"baju jas laki-laki khas Jawa berkerah tegak, berlengan panjang, terbuat dari bahan lurik a",Baju adat pria Jawa
TAKSIR,benda,6,kelalaian; kealpaan,Perkiraan nilai kasar
FAMILI,benda,6,kaum keluarga; kerabat; sanak saudara,Sanak saudara sekeluarga
SEMANG,benda,6,hubungan khusus antara orang yang berutang dan orang yang mengutangi (memberi pinjaman),Majikan tempat menumpang
TARIKH,benda,6,perhitungan tahun,Sistem penanggalan tahun
BISTIK,benda,6,lauk bersaus yang dibuat dari daging dan sebagainya,Hidangan daging bersaus
BELING,benda,6,tembikar,Pecahan kaca tajam
PETUAH,benda,6,nasihat orang alim; pelajaran (nasihat) yang baik,Nasihat bijak orang tua
KODRAT,benda,6,hukum (alam),Ketetapan Tuhan atas makhluk
TANTRA,benda,6,kekuatan suci dalam diri yang dibangkitkan dengan cara-cara yang ditetapkan dalam kitab su,Kekuatan gaib dalam diri
VALINA,benda,6,"asam amino esensial, diperlukan untuk pertumbuhan normal",Asam amino pembangun protein
RINTIK,benda,6,titik (percik air dan sebagainya),Titik percikan hujan
SPRINT,benda,6,lari cepat (dalam jarak dekat),Adu cepat jarak pendek
TIKTOK,benda,6,unggas hasil persilangan antara entok jantan dan bebek betina,Unggas silangan itik entok
CUPING,benda,6,cuatan kanan kiri pada matris huruf,Daun telinga bagian bawah
TRAKSI,benda,6,tarikan; penarikan,Gaya menarik beban
GAYUNG,benda,6,tongkat panjang yang digunakan sebagai senjata,Alat penciduk air mandi
NGOROK,benda,6,penyakit pernapasan kronis pada unggas,Mendengkur ketika tidur
PANGUR,benda,6,kikir untuk meratakan gigi,Alat pengikir gigi
SUDOKU,benda,6,teka-teki berupa persegi berukuran 9x9 yang dibagi menjadi 9 buah persegi kecil berukuran,Teka-teki susun angka
PORTIR,benda,6,"penjaga pintu (di pabrik, stasiun kereta api, kantor, dan sebagainya)",Petugas jaga pintu
KLAUSA,benda,6,satuan gramatikal yang mengandung predikat dan berpotensi menjadi kalimat,Satuan bahasa berpredikat
STRATA,benda,6,lapisan; stratum,Jenjang tingkatan pendidikan
PETROL,benda,6,bahan bakar terbuat dari campuran gas alam dan petroleum; bensin,Bahan bakar mesin
PERNIS,benda,6,"campuran minyak cat, damar, dan sebagainya (untuk mengecat dan mengilapkan barang dari kay",Pelapis kilap kayu
SERABI,benda,6,"penganan berbentuk bundar pipih berpori-pori, dibuat dari adonan tepung beras (gandum), ai",Kue bundar dari beras
GAZEBO,benda,6,"bangunan kecil yang dirancang khusus, biasanya dibangun di lokasi yang memiliki pemandanga",Saung kecil di taman
CEMOOH,benda,6,ejekan; hinaan; cemoohan,Olok-olok menghina orang
PATRON,benda,6,suri (teladan),Contoh acuan yang ditiru
HUBUNG,aksi,6,sambung,Menyatukan dua ujung
HAMBAT,aksi,6,menghambat,Menahan laju gerak
TUNDRA,benda,6,"daerah beku dan tandus di kutub utara, tumbuhan tidak dapat hidup, biasanya hanya berupa p",Padang beku kutub
SAMSAK,benda,6,karung berisi pasir (sebagai pelindung terhadap tembakan),Sasaran latihan tinju
BASKOM,benda,6,tempat air pencuci tangan atau muka,Wadah air cuci muka
FESYEN,benda,6,mode,Gaya busana terkini
AMANAH,benda,6,kerabat,Pesan yang dipercayakan
SULANG,aksi,6,menyulang,Angkat gelas beramai-ramai
PINSET,benda,6,"penyepit kecil, biasanya digunakan oleh dokter, perawat, dan sebagainya",Alat jepit kecil
PENDAR,benda,6,cahaya seperti yang tampak pada lendir kelemayar atau pada permukaan laut pada malam hari,Cahaya lembut memancar
DINAMO,benda,6,mesin atau alat pembangkit tenaga listrik; generator,Mesin penghasil listrik
TODONG,aksi,6,menodong,Mengancam dengan senjata
ENAMEL,benda,6,email,Lapisan mengilap keras
HIDRAN,benda,6,"alat pemadam kebakaran yang dipasang permanen, dilengkapi slang untuk mengalirkan air yang",Keran pemadam kebakaran
STATOR,benda,6,rakitan bilah yang tidak bergerak dalam turbin,Bagian diam motor
KANCAH,benda,6,kuali besar; kawah,Belanga besar memasak
LALANG,benda,6,alang-alang,Rumput liar tinggi
REMISI,benda,6,"pembebasan dari utang, penalti, atau kewajiban",Pengurangan masa hukuman
TERIGU,benda,6,tepung gandum,Tepung putih pembuat roti
SORONG,aksi,6,bergeser maju,Dorong hingga bergeser
ADITIF,benda,6,"zat yang ditambahkan pada suatu produk, misalnya sebagai penambah warna, penyedap rasa, pe",Zat tambahan makanan
RUPIAH,benda,6,mata uang Indonesia,Alat bayar sah Indonesia
KROKET,benda,6,"penganan yang dibuat dari kentang yang dihaluskan, diisi daging di dalamnya, dibentuk lonj",Gorengan kentang isi daging
BISTRO,benda,6,kedai minuman atau bar kecil,Kedai makan kecil
LOMBOK,benda,6,cabai,Buah kecil rasa pedas
DEJAVU,benda,6,perasaan bahwa apa yang dialami sekarang pernah terjadi pada masa lampau,Rasa pernah mengalami
KOBALT,benda,6,"logam berwarna putih perak, agak merah muda, bersifat mulur, digunakan terutama sebagai lo",Logam biru keperakan
KOLUSI,benda,6,kerja sama rahasia untuk maksud tidak terpuji; persekongkolan,Kerja sama curang rahasia
BADUNG,benda,6,baju besi pelindung dada,Perangai suka nakal
SELOKI,benda,6,gelas kecil untuk minum minuman keras,Gelas mungil untuk arak
RETAIL,benda,6,usaha bersama dalam bidang perniagaan dalam jumlah kecil kepada pengguna akhir; eceran,Penjualan barang eceran
MEMOAR,benda,6,catatan atau rekaman tentang pengalaman hidup seseorang,Kisah pengalaman hidup pribadi
TAIPAN,benda,6,konglomerat,Pengusaha kaya raya
SABUNG,aksi,6,laga; adu,Adu ayam jantan
TIROID,benda,6,kelenjar gondok,Kelenjar gondok leher
LAMBDA,benda,6,nama huruf ke-11 abjad Yunani,Huruf Yunani kesebelas
LUMPIA,benda,6,"penganan yang dibuat dari adonan tepung dan telur yang didadar, diisi daging, rebung, dan",Gulungan kulit isi rebung
KASMIR,benda,6,bahan wol halus yang terbuat dari bulu kambing,Kain wol lembut mahal
KORNET,benda,6,daging giling yang diawetkan dalam kaleng,Daging giling kalengan
RELIGI,benda,6,kepercayaan kepada Tuhan; kepercayaan akan adanya kekuatan adikodrati di atas manusia; kep,Keyakinan akan Tuhan
KUTANG,benda,6,"pakaian dalam wanita untuk menutupi payudara, terdiri atas kain berbentuk mangkuk, tali ba",Penutup dada wanita
GANJAL,benda,6,benda yang ditaruh sebagai penghalang (penahan) supaya tidak bergerak turun,Penahan agar tak goyang
TAWANG,benda,6,ruang di antara langit dan bumi; awang-awang,Angkasa luas membentang
DEMPUL,benda,6,"bahan penutup lubang pada kayu dan sebagainya, dibuat dari kapur dan minyak cat; gala-gala",Penambal celah kayu
NYOKAP,benda,6,ibu,Panggilan gaul ibu
AMPERE,benda,6,satuan ukuran arus listrik,Ukuran kuat arus listrik
BONSAI,benda,6,"tumbuhan kerdil, diperoleh dengan menanamnya dalam pot dengan cara tertentu (pot dangkal,",Pohon kerdil dalam pot
INDIGO,benda,6,tarum,Warna biru nila
RUBRIK,benda,6,"kepala karangan (ruangan tetap) dalam surat kabar, majalah, dan sebagainya",Kolom tetap surat kabar
PLAFON,benda,6,langit-langit rumah,Bidang atas ruangan
SOLDER,benda,6,patri,Alat patri kabel
CUPANG,benda,6,tanda merah bekas gigitan atau cubitan pada tubuh,Ikan hias petarung
SINEMA,benda,6,film; gambar hidup,Film gambar bergerak
CELENG,benda,6,babi yang liar; babi baran; babi hutan; babi kawan; babi lalang,Babi liar hutan
BUTANA,benda,6,gas yang diambil dari minyak bumi atau langsung dari bumi yang mudah terbakar dan dipakai,Gas mudah terbakar
KANJAR,benda,6,tari persembahan dari Kutai yang dimainkan oleh pria dan wanita untuk menghormati tamu,Tarian penyambutan tamu
KIDUNG,benda,6,puisi,Nyanyian syair kuno
BELUGA,benda,6,paus yang memiliki warna putih di seluruh tubuhnya,Paus putih besar
GEBLEK,benda,6,"penganan goreng, dibuat dari adonan pati ubi kayu, dibentuk seperti cincin berangkai",Camilan goreng dari singkong
GASING,benda,6,mainan terbuat dari kayu dan sebagainya yang diberi pasak (paku atau kayu) yang dapat dipu,Mainan kayu berputar
BAHARI,aksi,6,bertuah,Berkaitan dengan kelautan
TERALI,benda,6,pagar pada tepi kapal,Jeruji besi jendela
PENGIN,aksi,6,"ingin, menginginkan sesuatu",Berhasrat pada sesuatu
SINDUR,benda,6,sabuk dari kain merah muda yang tepinya putih,Kain merah upacara adat
PIKSEL,benda,6,elemen gambar berupa titik terkecil pada layar,Titik terkecil layar
SELAMAT,benda,7,"pemberian salam mudah-mudahan dalam keadaan baik (sejahtera, sehat dan afiat, dan sebagain",Ucapan salam kebaikan
PERCAYA,aksi,7,menganggap atau yakin bahwa sesuatu itu benar-benar ada,Yakin akan kebenaran
TINGGAL,aksi,7,diam (di),Menetap di tempat
MANUSIA,benda,7,makhluk yang berakal budi (mampu menguasai makhluk lain); insan; orang,Makhluk berakal budi
SELESAI,aksi,7,habis; tamat; berakhir,Sudah berakhir tuntas
SEKOLAH,aksi,7,belajar di sekolah; pergi ke sekolah; bersekolah,Tempat menuntut ilmu
SENJATA,benda,7,"tanda bunyi pada tulisan Arab (seperti fatah, kasrah, damah, dan sebagainya)",Alat untuk bertempur
RENCANA,benda,7,cerita,Rancangan kegiatan mendatang
TELEPON,benda,7,percakapan yang disampaikan dengan pesawat telepon,Alat komunikasi suara
AMERIKA,benda,7,"benua terbesar kedua setelah Asia, terletak di wilayah daratan di antara Samudra Pasifik d",Negeri adidaya Paman Sam
PERMISI,benda,7,minta izin,Meminta izin lewat
KECUALI,benda,7,sesuatu yang diistimewakan dari golongan aturan dan sebagainya yang tidak menurut hukum (m,Selain yang disebut
RAHASIA,benda,7,sesuatu yang tersembunyi,Sesuatu yang disembunyikan
PESAWAT,benda,7,kapal terbang,Kendaraan udara bersayap
PENJARA,benda,7,bangunan tempat mengurung orang hukuman; bui; lembaga pemasyarakatan,Tempat mengurung narapidana
TERBANG,benda,7,rebana,Melayang di udara
KEMARIN,benda,7,hari sebelum hari ini,Sehari sebelum ini
SAUDARA,benda,7,tembuni,Kakak atau adik
PRIBADI,benda,7,manusia sebagai perseorangan (diri manusia atau diri sendiri),Menyangkut diri sendiri
INGGRIS,benda,7,bahasa yang dituturkan suku bangsa Inggris,Bahasa internasional dunia barat
ANGGOTA,benda,7,bagian dari sesuatu yang berangkai,Bagian dari kelompok
BINTANG,benda,7,nasib; peruntungan; untung malang,Benda bercahaya di langit
PANGGIL,aksi,7,memanggil,Menyeru seseorang datang
TENTARA,benda,7,laskar; prajurit,Prajurit angkatan perang
MAKHLUK,benda,7,"sesuatu yang dijadikan atau diciptakan oleh Tuhan (seperti manusia, binatang, dan tumbuh-t",Segala ciptaan Tuhan
PERIKSA,aksi,7,lihat dengan teliti,Melihat dengan teliti
OPERASI,benda,7,bedah; bedel (untuk mengobati penyakit),Tindakan bedah dokter
SITUASI,benda,7,keadaan,Keadaan suatu saat
SEJARAH,benda,7,asal-usul (keturunan) silsilah,Peristiwa masa lampau
MONSTER,benda,7,makhluk yang berukuran luar biasa (sangat besar),Makhluk raksasa menakutkan
TANGKAP,aksi,7,menangkap,Meraih dan memegang
SELATAN,benda,7,mata angin yang arahnya berlawanan dengan utara; mata angin yang arahnya sebelah kanan jik,Arah lawan utara
KEPARAT,benda,7,kafir; tidak bertuhan,Umpatan penuh kemarahan
LANGKAH,benda,7,tahap; bagian,Ayunan kaki berjalan
TINGKAT,benda,7,"batas waktu (masa); sempadan suatu peristiwa (proses, kejadian, dan sebagainya); babak(an)",Jenjang atau lapisan
MILITER,benda,7,ketentaraan,Berkaitan angkatan bersenjata
JANTUNG,benda,7,"sesuatu yang bentuk, atau fungsinya seperti jantung",Organ pemompa darah
DINDING,benda,7,"penutup sisi samping (penyekat) ruang, rumah, bilik, dan sebagainya (dibuat) dari papan, a",Penyekat sisi ruangan
MINGGIR,aksi,7,meminggir,Bergerak ke tepi
JENDELA,benda,7,lubang angin,Bukaan udara di dinding
DARURAT,benda,7,keadaan terpaksa,Keadaan gawat mendesak
LISTRIK,benda,7,"daya atau kekuatan yang ditimbulkan oleh adanya pergesekan atau melalui proses kimia, dapa",Sumber tenaga lampu
KONDISI,benda,7,keadaan,Keadaan suatu hal
HALAMAN,benda,7,"muka dari lembaran buku (majalah, surat kabar, dan sebagainya); pagina",Muka lembar buku
TANGGAL,benda,7,perhitungan hari bulan; tarikh,Penanda hari kalender
STASIUN,benda,7,tempat atau bangunan yang dilengkapi peralatan secara khusus untuk melaksanakan fungsi ter,Tempat pemberhentian kereta
WILAYAH,benda,7,"daerah (kekuasaan, pemerintahan, pengawasan, dan sebagainya); lingkungan daerah (provinsi,",Daerah kekuasaan tertentu
LELUCON,benda,7,tindak (perkataan) yang lucu; percakapan yang jenaka; hasil melucu; penggeli hati,Cerita jenaka menghibur
NARKOBA,benda,7,"narkotika, psikotropika, dan obat terlarang",Zat terlarang bikin kecanduan
PROGRAM,benda,7,urutan perintah yang diberikan pada komputer untuk membuat fungsi atau tugas tertentu,Rangkaian instruksi komputer
SENGAJA,aksi,7,dibuat-buat; bersengaja,Dilakukan dengan niat
MENTERI,benda,7,gajah (dalam permainan catur),Pembantu utama presiden
ANGKASA,benda,7,akasa; awang-awang; langit,Ruang di atas langit
GERBANG,benda,7,pintu masuk,Pintu masuk besar
KENDALI,benda,7,kekang,Alat pengatur laju
KOLONEL,benda,7,"pangkat perwira menengah TNI peringkat pertama dalam ketentaraan, satu tingkat di bawah br",Pangkat perwira menengah
PENDETA,benda,7,orang pandai,Pemuka agama Nasrani
BERUANG,benda,7,"mamalia karnivor berukuran cukup besar, berambut hitam, cokelat, dan putih, memiliki telin",Mamalia besar berbulu tebal
RAKSASA,benda,7,"makhluk yang menyerupai manusia, konon berbadan tinggi besar; gergasi; buta",Makhluk bertubuh sangat besar
EPISODE,benda,7,(bagian) riwayat atau peristiwa (yang seakan-akan berdiri sendiri); seri cerita,Bagian seri cerita
TERORIS,benda,7,"orang yang menggunakan kekerasan untuk menimbulkan rasa takut, biasanya untuk tujuan polit",Penebar rasa takut
SAMPING,benda,7,rusuk,Sisi tubuh
BANDARA,benda,7,bandar udara,Pelabuhan pesawat terbang
BANGSAT,benda,7,kutu busuk,Kata makian kasar
TONGKAT,benda,7,"sepotong bambu (rotan, kayu, dan sebagainya) yang agak panjang (untuk menopang atau pegang",Penopang jalan tua
