word,kelas,panjang,definisi,clue
PAIR,benda,4,perahu peronda,Perahu untuk berpatroli
KULI,benda,4,penduduk desa keturunan pendiri atau sesepuh desa yang mempunyai hak suara dalam pemilihan,Pekerja kasar angkut barang
TUBA,benda,4,akar tuba,Alat musik tiup besar
BANA,benda,4,senjata berupa anak panah yang terbuat dari kayu dengan ujung dari logam,Sejenis anak panah
TAKA,benda,4,mata uang Bangladesh,Mata uang negara Bangladesh
SOTO,benda,4,"masakan yang kuahnya dimasak tersendiri dan rangkaian isinya antara lain daging, kentang,",Masakan berkuah isi daging
KELP,benda,4,"alga yang berukuran besar, termasuk ordo Laminariales, tumbuh di dasar laut atau di dalam",Ganggang laut berukuran besar
IBNU,benda,4,anak lelaki; keturunan dari; bin,Berarti anak lelaki
RUDI,benda,4,urat keting,Urat pada kaki
SEMU,benda,4,tipu; muslihat,Tampak palsu penuh tipu
BUIH,benda,4,"gelembung-gelembung kecil pada permukaan barang cair (seperti pada air, sabun, dan bir); b",Gelembung di permukaan cairan
FAIL,benda,4,dokumen; berkas,Berkas kumpulan dokumen
RAYU,benda,4,hiburan atau bujukan (janji muluk dan sebagainya) untuk menyenangkan hati,Bujukan manis penyenang hati
KOTO,benda,4,bulir padi yang masak paling dahulu,Padi masak paling awal
CELA,benda,4,hinaan; kecaman; kritik,Kekurangan atau hinaan
SAMI,benda,4,biksu; biksuni,Biarawan agama Buddha
ITIK,benda,4,"burung air berukuran sedang, berenang dengan kaki pendek berselaput dan memiliki paruh leb",Sejenis bebek peliharaan
ALIM,benda,4,orang yang berilmu,Taat beragama dan berilmu
ROYA,benda,4,penghapusan pengikatan suatu agunan berupa tanah sehingga hak kepemilikan atas tanah terse,Penghapusan jaminan atas tanah
OZON,benda,4,udara murni,Gas pelindung dari matahari
POGO,benda,4,orang yang meninggal pada usia muda,Meninggal saat masih muda
SONO,benda,4,tempat (dalam kata majemuk),Menunjuk tempat jauh
BAKI,benda,4,kelebihan (uang dan sebagainya); sisa,Wadah datar untuk menyajikan
DIAN,benda,4,alat untuk menerangi (sesuatu); (lampu) kecil dengan bahan bakar minyak; pelita,Pelita kecil penerang
YOYO,benda,4,"sistem pembongkaran atau pemuatan untuk muatan yang sangat berat, menggunakan empat batang",Mainan bertali naik turun
RELI,benda,4,"berjalan (berkendaraan) berbanyak di jalan-jalan untuk menunjukkan kekuatan massa, unjuk r",Balapan mobil lintas medan
ALBA,benda,4,"bagian dari busana liturgi yang dikenakan oleh imam, berupa pakaian putih panjang, terbuat",Jubah putih imam misa
PALA,benda,4,"pohon besar yang tingginya mencapai 20 m, bercabang banyak, bentuk pohonnya seperti kerucu",Rempah biji beraroma harum
SILO,benda,4,bangunan di bawah tanah tempat menyimpan peluru kendali,Menara penyimpan hasil panen
MBAH,benda,4,kakek; nenek,Sebutan kakek atau nenek
KREM,benda,4,kuning gading,Warna putih kekuningan
GUAM,benda,4,sengketa; perselisihan; perkara (dalam pengadilan),Percekcokan di pengadilan
URUT,aksi,4,pijit,Pijat melemaskan otot
VENA,benda,4,pembuluh darah balik,Pembuluh pembawa darah kotor
HAID,benda,4,datang bulan; menstruasi,Siklus bulanan kaum wanita
GUSI,benda,4,daging tempat gigi tumbuh,Jaringan merah penopang gigi
GODA,aksi,4,ajak berbuat dosa atau jahat; ganggu,Ajak berbuat jahat
TAKU,benda,4,cetakan kue terbuat dari tempurung kelapa yang dilubangi untuk membuat kue kareh-kareh,Cetakan kue dari tempurung
SENG,benda,4,"unsur logam dengan nomor atom 30, berlambang Zn, dan bobot atom 65,38",Lembaran logam penutup atap
PEPE,benda,4,kain yang keras seperti kain dril; kain pepe,Jenis kain kaku keras
LOAK,benda,4,"keranjang tempat sampah, barang bekas, dan sebagainya",Barang bekas dijual murah
CACU,benda,4,takaran beras yang dibuat dari batok kelapa,Takaran beras dari batok
TABU,benda,4,takhayul yang biasa dikaitkan dengan teater di seluruh dunia,Pantangan yang dilarang keras
GOGO,aksi,4,menangkap ikan dengan tangan kosong,Tangkap ikan bertangan kosong
OREN,benda,4,buah limau; air limau,Buah jeruk berwarna cerah
TRES,benda,4,jumlah elemen diagonal pada matriks,Jumlah unsur diagonal matriks
DERU,benda,4,"tiruan bunyi gemuruh seperti angin ribut, gelombang besar, mesin mobil",Suara gemuruh mesin kencang
SAKI,benda,4,teman; kawan,Teman atau sahabat
RAGI,benda,4,zat yang mengandung ragi; fermen,Zat pengembang adonan roti
LEDA,benda,4,"pohon besar, tinggi mencapai 40 m, kulit batang licin berwarna putih, daun berbentuk bulat",Pohon besar berkulit licin
PINT,benda,4,satuan isi cairan 6 ml; disingkat pt,Satuan isi zat cair
LAUK,benda,4,"daging, ikan, dan sebagainya (selain sayur) yang dimakan sebagai teman nasi",Teman nasi selain sayur
RAIS,benda,4,presiden,Pemimpin tertinggi organisasi
ANJU,benda,4,maksud; tujuan,Niat atau tujuan
ANIL,benda,4,tarum,Tumbuhan pewarna biru
RIAK,benda,4,getaran (udara),Gelombang kecil air
LEGO,aksi,4,jual,Melepas kepada pembeli
REBA,benda,4,tumpukan pohon dan ranting (kering) yang sudah ditebang,Tumpukan kayu tebangan
BENI,benda,4,becak bermotor,Becak bertenaga mesin
INAP,aksi,4,"tidur bukan di rumah sendiri, biasanya malam hari",Bermalam di tempat lain
LAME,benda,4,"kain yang terbuat dari jalinan benang logam (emas atau perak) dengan sutra, wol, atau katu",Kain benang logam
USAP,aksi,4,"sapu, seka, elus",Menyeka dengan lembut
MESA,benda,4,Aries,Zodiak berlambang domba
KISI,benda,4,kisi-kisi,Panduan pokok ujian
KASA,benda,4,angkasa,Kain tipis pembalut
PLUG,benda,4,kelompok; regu (tentang pekerja),Regu para pekerja
EJEK,benda,4,olok-olok; cemooh,Sindiran yang merendahkan
BUSI,benda,4,pecahan beras yang halus; melukut; menir,Pemantik pengapian mesin
NENG,benda,4,kata sapaan kepada anak perempuan (yang orang tuanya patut dihormati),Sapaan untuk gadis
MARU,benda,4,hantu yang suka mengganggu,Setan pengganggu manusia
RICA,benda,4,cabai; lombok,Bumbu pedas menyengat
PIZA,benda,4,"penganan berasal dari Italia, berbentuk bundar, terbuat dari terigu, telur, dan bumbu deng",Panganan bundar Italia
SAKA,benda,4,gula tebu,Pemanis dari tebu
REKA,aksi,4,"susun, atur, tata",Susun secara terencana
SAUH,benda,4,"alat berkait dan berat, dibuat dari besi, yang dilabuhkan dari kapal ke dasar laut supaya",Besi penambat kapal
GAMA,benda,4,mikrogram,Huruf ketiga Yunani
AYUN,benda,4,gerak ke depan dan ke belakang (atau ke kiri dan ke kanan) secara teratur; goyang,Goyang maju mundur
ORDO,benda,4,tarekat biarawan,Tingkat klasifikasi makhluk
UTUS,aksi,4,"kirim, suruh",Kirim sebagai wakil
PICU,benda,4,"bagian atas pelatuk yang digerakkan dengan telunjuk pada waktu menembak (tentang senapan,",Penarik pelatuk senjata
KAUL,benda,4,fatwa,Janji kepada Tuhan
UBER,aksi,4,kejar; buru,Mengejar buruan cepat
TIRU,aksi,4,meniru,Jiplak persis contoh
FIAT,benda,4,persetujuan penuh dan resmi,Izin resmi penuh
ZETA,benda,4,nama huruf ke-6 abjad Yunani,Huruf keenam Yunani
AMOR,benda,4,cinta berahi (berasal dari nama dewa asmara Amor dalam mitologi Yunani); asmara,Cinta penuh gairah
META,aksi,4,mabuk; mengamuk; mengganas,Mabuk hingga mengamuk
SAWI,benda,4,awak perahu nelayan,Sayuran hijau berdaun
PARI,benda,4,angka yang dijadikan sebagai nilai rata-rata atau standar,Ikan laut gepeng
SAGA,benda,4,cerita rakyat (berdasarkan peristiwa sejarah yang telah bercampur fantasi rakyat); prosa k,Kisah epik kuno
GOBI,benda,4,"ikan dari keluarga Gobiidae yang hidupnya di ekosistem payau dan tawar, mempunyai sirip ya",Ikan kecil payau
SATE,benda,4,satai,Daging tusuk panggang
CILI,benda,4,cabai rawit,Cabai kecil pedas
TALE,benda,4,"lagu yang dinyanyikan saat melepas orang naik haji, menuai padi, atau mengasuh anak",Nyanyian adat pengiring
TUTU,aksi,4,bertutu,Rok penari balet
RONG,benda,4,"lubang dalam tanah (misalnya tempat hidup jangkrik, ketam, dan sebagainya)",Liang dalam tanah
MALT,benda,4,"biji-bijian, umumnya biji gandum, yang direndam dalam air dan kemudian dikecambahkan di te",Kecambah biji gandum
KODA,benda,4,bagian terakhir sebuah komposisi musik sebagai penutup; penutup lagu,Bagian penutup lagu
LUDO,benda,4,permainan di atas papan atau karton berbentuk persegi yang dimainkan oleh dua hingga empat,Permainan papan bidak
ALGA,benda,4,sekelompok organisme autotrof yang digunakan sebagai pencegah keriput dan pelembap kulit,Ganggang perairan hijau
TRAP,benda,4,usaha untuk menjebak lawan; jebakan,Perangkap untuk lawan
ISAK,benda,4,suara tangis yang tertahan-tahan; sedu sedan,Tangis tersendat sedih
PUKI,benda,4,kemaluan perempuan,Organ intim perempuan
ALIK,benda,4,kakek dan nenek dari pihak ibu,Kakek nenek ibunda
SABU,benda,4,sabu-sabu,Narkoba kristal terlarang
LADI,benda,4,pengiring,Orang yang mendampingi
KOSA,benda,4,khazanah,Perbendaharaan kata bahasa
CAPA,benda,4,sembung,Tanaman herbal berkhasiat
CABO,benda,4,wanita tunasusila; perempuan lacur; pelacur; sundal,Perempuan penjaja diri
BALE,benda,4,penyangga sero berupa kayu yang dipasang horizontal,Balai terbuka tradisional
HUAN,benda,4,"alat untuk mencungkil kulit kerang dan mengupas buah kelapa, terbuat dari kayu yang ujungn",Alat pengupas kelapa
GORA,benda,4,gogo rancah,Metode tanam padi
KROM,benda,4,kromium,Logam pelapis mengilap
HUNI,aksi,4,menghuni,Mendiami suatu tempat
AZAB,benda,4,siksaan,Siksaan atas dosa
TUGU,benda,4,"tiang besar dan tinggi yang dibuat dari batu, bata, dan sebagainya",Tiang batu peringatan
UNDI,benda,4,yang dipakai untuk menentukan atau memilih (seperti untuk menentukan siapa yang berhak ata,Penentu pilihan acak
ANJA,benda,4,tali besar untuk menaikkan atau menurunkan layar,Tali pengangkat layar
MARE,benda,4,daerah di permukaan bulan dan planet Mars yang terlihat gelap dan luas,Dataran gelap bulan
HIAS,aksi,4,menghias,Mempercantik dengan ornamen
NORI,benda,4,"ganggang laut berwarna keungu-unguan yang berubah menjadi hitam ketika kering, biasanya di",Lembaran rumput laut
GEOL,aksi,4,menggerak-gerakkan pinggul pada saat menari,Goyangan pinggul penari
KAMA,benda,4,cinta; asmara; nafsu keduniawian,Gairah cinta duniawi
ARGO,benda,4,gunung,Penghitung tarif taksi
PATI,benda,4,kematian,Sari tepung singkong
GERO,benda,4,suara keras (tangis),Tangis keras nyaring
BAJI,benda,4,"ruyung (kayu, besi) tajam untuk membelah kayu",Pasak pembelah kayu
PRES,benda,4,alat kempa,Mesin penekan padat
MOKA,benda,4,kopi yang bermutu tinggi,Sajian kopi istimewa
COLI,benda,4,onani,Memuaskan diri sendiri
LULI,benda,4,kayu penggulung kapas yang akan dipintal,Penggulung kapas pintal
PURE,benda,4,bahan makanan yang dilembutkan,Makanan lumat halus
SUDA,benda,4,bambu atau bilah bambu yang dibuat runcing dan dipasang di keliling kubu dan sebagainya se,Bambu runcing pertahanan
SIMA,benda,4,wilayah yang dijadikan atau memiliki tempat suci dan dibebaskan dari pajak,Tanah suci bebas pajak
MANO,benda,4,rotan besar yang biasanya dijadikan bahan baku untuk membuat kursi atau tongkat,Rotan besar kokoh
AKAI,benda,4,panggilan khusus kepada sesama besan perempuan,Sapaan sesama besan
BOKU,benda,4,kakek atau datuk (di Timor),Sebutan bagi kakek
RONA,benda,4,warna,Semburat warna wajah
SOBA,benda,4,mi tradisional Jepang yang terbuat dari bahan utama tepung gandum,Mi khas Jepang
UKIR,benda,4,wuku ke-3,Seni pahat kayu
JAHA,benda,4,buah jaha,Sejenis buah hutan
KOLA,benda,4,biji kola,Biji minuman bersoda
TUBE,benda,4,pipa dari gelas (karet dan sebagainya),Pipa kecil silinder
TIKA,benda,4,penggulung (benang); kumparan (benang),Penggulung benang pintal
BANI,benda,4,anak; anak cucu; keturunan,Keturunan satu leluhur
SURA,benda,4,Asyura,Bulan pertama Jawa
AILA,benda,4,sebutan untuk sultan atau raja yang meninggal,Sebutan raja wafat
REMO,benda,4,"jenis arisan, yang apabila diselenggarakan kalangan belater melibatkan jumlah uang sangat",Sejenis arisan uang
MALE,benda,4,kata sapaan kepada perempuan yang mandul,Sapaan perempuan mandul
HELA,aksi,4,tarik,Menarik napas panjang
GIPS,benda,4,kalsium sulfat dengan dua molekul air kristal,Pembalut keras patah tulang
INGA,aksi,4,hilang akal; bingung,Bingung hilang akal
ARIS,benda,4,getah pohon yang sudah beku,Getah pohon mengeras
MISO,benda,4,"bumbu masak berbentuk pasta hasil fermentasi kacang kedelai, biasanya digunakan untuk memb",Pasta bumbu kedelai
LUAK,benda,4,musang,Hewan penghasil kopi
BAIL,benda,4,sagu yang dimasak dalam bambu,Sagu dalam bambu
TRAM,benda,4,dinas pelayaran kapal yang tidak teratur jadwal dan rute perjalanannya,Kereta listrik jalanan
YURA,benda,4,ilmu hukum; hukum,Kajian aturan hukum
TENG,benda,4,tangki,Bak penampung cairan
TANI,benda,4,pintu gerbang sebelah luar istana,Urusan cocok tanam
BREN,benda,4,senapan mesin ringan yang dikendalikan oleh satu orang,Senjata api otomatis
RAMU,aksi,4,"kumpul; urun; menjadikan satu (pendapat, akar-akaran, kayu-kayuan)",Racik jadi satu
BARI,aksi,4,gotong royong; kerja bakti,Bahu membahu warga
GADA,benda,4,"alat untuk memukul yang pada bagian ujungnya membesar, terbuat dari kayu, besi, dan sebaga",Tongkat pemukul berat
TAUN,benda,4,musim penyakit menular,Musim wabah mematikan
OKRA,benda,4,"pohon yang batangnya berbulu, daunnya menjari, bunganya berbentuk trompet, buahnya kapsul",Sayuran hijau berlendir
AUNG,benda,4,tiruan bunyi raungan serigala,Lolongan serigala malam
KIWI,benda,4,juru petak (dalam perahu); orang yang menyewa ruang perahu (turut berekanan),Buah hijau berbiji hitam
ADAN,benda,4,buah kelapa kering yang kulit luarnya berwarna cokelat,Kelapa tua mengering
ALAH,aksi,4,mengalah,Sengaja tidak menang
YETI,benda,4,Manem,Manusia salju raksasa Himalaya
BADI,benda,4,zat yang menularkan penyakit,Pembawa bibit penyakit
BADE,benda,4,menara usungan mayat,Menara usungan jenazah
MUTU,benda,4,mutiara,Tingkat kualitas barang
PIKA,benda,4,ukuran huruf dari alat cetak yang besarnya 1/6 inci,Ukuran huruf percetakan
PINA,benda,4,serat nanas,Serat daun nanas
SUFI,benda,4,ahli ilmu tasawuf; ahli ilmu suluk,Penekun ilmu tasawuf
CANG,benda,4,jaring besar untuk menangkap ikan,Jaring besar penjala ikan
PLAK,benda,4,sesuatu yang menempel atau melekat; tepek,Kerak pada gigi
TOGA,benda,4,tanaman obat keluarga,Jubah topi hari wisuda
CATO,aksi,4,menjahit dengan pola petak-petak (tentang kasur),Jahitan berpola kotak
RUAS,benda,4,lai,Bagian batang bambu
TRUF,benda,4,permainan kartu yang menggunakan kartu Eropa (bridge),Kartu paling unggul
CENA,aksi,4,sudah sembuh (tentang ayam sabungan yang terluka),Ayam aduan pulih
TOFU,benda,4,"tahu Jepang, biasanya berbentuk lonjong dan bertekstur lembut",Tahu khas Jepang
KRUK,benda,4,"penyangga kaki (patah, buntung, dan sebagainya) waktu berjalan",Tongkat bantu berjalan
FUFU,benda,4,proses pengolahan ikan dengan cara diasapi hingga mengeras,Ikan diolah asap
GENA,benda,4,pipi atau bagian samping kepala,Bagian samping wajah
OPUS,benda,4,karya musik yang diberi nomor untuk menunjukkan tempat (urutan) gubahan tersebut dalam sem,Karya gubahan musik
WIRA,benda,4,pahlawan; laki-laki,Pahlawan gagah berani
HOBO,benda,4,rawa yang ditumbuhi rumput yang terapung,Rawa rumput terapung
TIFA,benda,4,gendang kecil (di Indonesia bagian timur),Gendang kecil Indonesia timur
BROM,benda,4,bromin,Unsur halogen berwujud cair
DRIP,benda,4,babak (dalam sandiwara rakyat),Babak dalam pertunjukan rakyat
JAMU,benda,4,"orang yang datang berkunjung (bertandang, melawat, dan sebagainya); (te)tamu",Orang yang datang bertandang
KIAT,benda,4,akal (seni atau cara) melakukan; taktik,Trik atau taktik jitu
RAKA,benda,4,kakak laki-laki,Saudara lelaki lebih tua
ASAH,aksi,4,"gosok dengan benda keras (supaya runcing, berkilap, dan sebagainya)",Buat tajam dan runcing
AHAD,benda,4,(ditulis dengan huruf kecil) satu; esa,Bermakna satu atau tunggal
RIBA,aksi,4,pangku,Paha untuk mendudukkan anak
DENA,benda,4,gangguan tidak dapat menyusui pada ibu yang baru melahirkan,Ibu tak dapat menyusui
DORI,benda,4,"ikan laut yang dapat ditemukan hampir di seluruh dunia, bertubuh dalam, tetapi tipis, berm",Ikan laut bertubuh pipih
DIAS,benda,4,diapositif,Gambar transparan untuk proyektor
FISI,benda,4,"pembelahan sel, misalnya pembelahan organisme bersel tunggal menjadi dua sel yang sama",Pembelahan inti atom
OLOK,benda,4,olok-olok,Candaan yang mengejek
KIMO,benda,4,kulit kerang yang digunakan untuk menciduk nener dari seser dan digunakan pula pada saat p,Kulit kerang untuk menciduk
ASAS,benda,4,hukum dasar,Dasar atau prinsip utama
DOMO,aksi,4,menumbuk beras kedua kalinya agar lebih putih,Menumbuk beras kedua kali
CUKI,benda,4,permainan seperti main dam,Permainan mirip catur dam
NYAM,benda,4,tiruan bunyi makan,Tiruan bunyi makan lahap
LASO,benda,4,"jerat berupa tali panjang yang bersimpul pulih (simpul yang dapat bergeser), biasa dipakai",Tali jerat ala koboi
RIAN,benda,4,satuan ukuran benang 1/16 tukal,Satuan ukuran benang
BOGO,benda,4,"gabus yang ukurannya dapat mencapai 29 cm, warnanya kecokelatan, pinggiran sirip punggung,",Ikan gabus kecokelatan
LESI,benda,4,"luka, khususnya pada kulit yang pecah atau terkena infeksi",Luka pada jaringan tubuh
TAKI,benda,4,janji,Ikrar atau kesanggupan
FULI,benda,4,"kulit pembungkus biji pala, berbentuk seperti anyaman",Selaput pembungkus biji pala
SUMO,benda,4,gulat tradisional Jepang,Gulat tradisional dari Jepang
GORI,benda,4,buah nangka muda (biasa dibuat sayur),Nangka muda untuk sayur
YAYU,benda,4,kakak perempuan,Saudara perempuan lebih tua
SOYA,benda,4,kedelai,Kacang bahan tahu tempe
KAJI,benda,4,ikan laut,Telaah dan pelajari mendalam
RADA,aksi,4,rada-rada,Agak atau sedikit
KERE,benda,4,bidai; kerai,Tirai penutup dari bambu
ZENI,benda,4,tentara yang bertugas untuk menguatkan infrastruktur diri dan menghancurkan infrastruktur,Satuan teknik militer
HOHO,benda,4,serampang yang mata tombaknya bergerigi,Tombak ikan bergerigi
GUNG,benda,4,canang besar; gong,Canang besar berbunyi dentang
UBAN,benda,4,rambut yang sudah putih atau mulai memutih,Rambut memutih tanda tua
TROI,benda,4,"ukuran berat untuk emas, perak, dan sebagainya",Satuan berat emas perak
MERU,benda,4,atap bangunan pura yang bersusun dan makin ke atas makin kecil,Atap pura bersusun tumpang
BOMA,benda,4,nama lukisan atau ukiran berupa wajah kala (raksasa),Ukiran wajah raksasa penjaga
BOLU,benda,4,bandeng,Kue lembut dan mengembang
HALA,benda,4,arah,Arah yang dituju
SYAH,benda,4,raja; baginda raja,Gelar raja di Persia
LIRA,benda,4,mata uang Italia sebelum euro,Mata uang lama Italia
SIAR,aksi,4,menyiar,Pancarkan lewat gelombang radio
NONI,benda,4,nona kecil,Panggilan untuk gadis kecil
ANAN,benda,4,kayu yang digunakan sebagai penyangga saat membuat anyaman atap rumah,Kayu penyangga anyaman atap
RESA,benda,4,dorongan (gerak) hati,Dorongan dari dalam hati
MENS,benda,4,menstruasi,Haid bulanan perempuan
JURA,benda,4,zaman kedua dalam masa Mesozoikum (antara 180 dan 185 juta tahun yang lalu),Zaman kedua era Mesozoikum
PORI,benda,4,lubang (liang) renik pada kulit atau rongga kecil-kecil pada benda padat,Lubang kecil di kulit
PACE,benda,4,paman,Saudara lelaki orang tua
HAUL,benda,4,kekuasaan; kekuatan,Peringatan tahunan wafatnya seseorang
CACI,benda,4,cela; cerca; damprat,Cela dan hinaan kasar
KUPI,benda,4,"tabung, biasanya digunakan sebagai tempat mesiu dan sebagainya",Tabung tempat mesiu
ETOS,benda,4,pandangan hidup yang khas dari suatu golongan sosial,Semangat kerja suatu golongan
LISE,benda,4,kain sutra tipis yang biasanya digunakan sebagai bahan membuat lipit hias pada pakaian,Kain sutra tipis penghias
CIUT,aksi,4,menjadi sempit; menyusut; mengerut,Menyempit atau menyusut
SEKA,aksi,4,menyeka,Usap agar bersih
NURI,benda,4,"burung arboreal, berukuran sedang, bulu berwarna cerah yang didominasi hijau dengan aksen",Burung berbulu warna cerah
PROP,benda,4,topi gabus,Sumbat gabus penutup botol
ETER,benda,4,unsur sangat halus yang memenuhi lapisan teratas ruang angkasa,Zat halus pengisi angkasa
LITA,benda,4,"ikat kepala terbuat dari kain merah berbentuk runcing, pada bagian depan dan pada bagian b",Ikat kepala kain merah
USIK,aksi,4,bergerak-gerak saja; tidak tenang,Ganggu ketenangan seseorang
KINA,benda,4,kulit kina,Bahan obat malaria
SALA,benda,4,jirak,Sejenis pohon jirak
ASTA,benda,4,makam keramat yang dianggap memiliki petuah,Makam keramat bertuah
SABA,aksi,4,bepergian ke luar rumah,Pergi meninggalkan rumah
KUIH,benda,4,kue,Penganan manis Melayu
GAIN,benda,4,nama huruf ke-19 abjad Arab,Huruf ke-19 hijaiah
GESA,aksi,4,suruh melakukan dengan cepat,Dorongan agar cepat
DRAF,benda,4,rancangan atau konsep (surat dan sebagainya); buram,Rancangan awal tulisan
UCOK,aksi,4,berdamai,Berhenti saling bermusuhan
MAGA,benda,4,bulan ke-2 tahun Buddhis (bulan Januari--Februari tahun Masehi),Bulan kedua Buddhis
CICI,benda,4,"butiran-butiran kecil pada jagung yang sudah digiling (sebagai pengganti beras), mengapung",Butiran jagung giling
UMBI,benda,4,"akar yang menjadi besar dan berisi (wortel, ketela, dan sebagainya)",Akar membengkak berisi
RADI,benda,4,berkat dari Tuhan,Karunia dari Tuhan
BOBA,benda,4,minuman yang terbuat dari teh atau susu dengan perisa atau pemanis tertentu yang dilengkap,Bulatan kenyal minuman
FLOP,benda,4,kegagalan,Kegagalan total usaha
UDON,benda,4,"mi yang terbuat dari tepung terigu, berbentuk tebal dan agak lebar, bertekstur kenyal",Mi Jepang tebal
TUAH,benda,4,untung (yang bukan sewajarnya); bahagia,Keberuntungan gaib istimewa
MANG,benda,4,emang; paman,Sapaan untuk paman
KUAI,aksi,4,pekik,Teriakan melengking keras
KOKA,benda,4,daun koka,Tanaman asal kokain
CAUL,benda,4,selendang sutra,Selendang dari sutra
SADO,benda,4,kereta beroda dua yang ditarik oleh kuda; dokar; delman,Kereta kuda beroda
RABA,aksi,4,jamah,Sentuh dengan tangan
KOIL,benda,4,gulungan kawat yang mengatur arus tegangan listrik yang berasal dari sumbernya (seperti ak,Gulungan kawat listrik
CALO,benda,4,orang yang menjadi perantara dan memberikan jasanya untuk menguruskan sesuatu berdasarkan,Perantara penjual tiket
SATI,benda,4,tradisi istri membakar diri mengikuti pembakaran jasad suaminya yang meninggal,Janda membakar diri
TITI,aksi,4,meniti,Berjalan di jembatan sempit
TAJI,benda,4,kayu taji,Susuh tajam ayam
FOIL,benda,4,pedang yang digunakan dalam anggar,Pedang tipis anggar
DIYE,benda,4,"batu karang yang berbentuk memanjang, berada di laut yang agak dangkal, tetapi masih terli",Karang memanjang dangkal
EROR,benda,4,"kesalahan teratur, terjadi dalam pemerolehan atau belajar bahasa",Kesalahan pada sistem
GETA,benda,4,takhta; singgasana,Kursi kebesaran raja
DAKI,aksi,4,"panjat, naik",Memanjat ke puncak
MADO,benda,4,"sistem klan yang bersifat patrilineal, didasarkan pada satu leluhur dan mencakupi beberapa",Sistem marga leluhur
SUMI,benda,4,warna kuning kecokelatan (tentang bulu itik),Warna kuning kecokelatan
KOWE,benda,4,biji pala yang bermutu jelek,Biji pala jelek
HUWA,benda,4,alat seperti linggis yang tangkainya berupa kayu bulat dan bagian matanya terbuat dari bes,Alat gali linggis
METE,benda,4,"biji jambu mete yang bergizi, setelah dikeringkan biasanya digoreng, dimakan sebagai camil",Kacang camilan gurih
JENG,benda,4,kata sapaan kepada adik perempuan,Sapaan perempuan Jawa
LATA,benda,4,selisih antara air terendah,Bergerak merayap rendah
BINI,benda,4,"telur busuk, berasal dari telur yang tidak ditetas",Pasangan hidup lelaki
ALAI,benda,4,kedaung,Sejenis pohon hutan
ERTI,benda,4,arti,Makna sebuah kata
ALPA,aksi,4,"tidak hadir tanpa pemberitahuan (di kelas, kantor, dan sebagainya); bolos",Bolos tanpa kabar
NILA,benda,4,tarum,Warna biru keunguan
PASI,benda,4,pangkal pisau,Pangkal bilah pisau
LIKU,benda,4,kelok; lekuk; lengkong,Kelokan berbelok tajam
PICA,aksi,4,pecah,Terbelah menjadi keping
SOMA,benda,4,tubuh; badan; jasad hidup,Tubuh makhluk hidup
FILO,benda,4,filodendron,Tanaman hias merambat
RAMI,benda,4,tali rami,Serat pembuat tali
MULE,benda,4,selop tertutup di bagian depan/ujung sepatu,Sandal tertutup depan
SAPO,benda,4,wadah dari tanah liat atau tembikar,Wadah dari tembikar
GURI,benda,4,galangan kapal; dok,Tempat membuat kapal
PADU,aksi,4,sudah bercampur dan sudah menjadi satu benar,Menyatu erat kompak
VENT,benda,4,lubang saluran pencernaan pada bagian belakang ikan,Lubang pembuangan ikan
MUNG,benda,4,tiruan bunyi canang,Tiruan bunyi canang
HOYA,benda,4,"liana yang batangnya bulat bergetah putih, daunnya membundar telur dan menjorong, perbunga",Tanaman merambat bergetah
SOJA,aksi,4,hormat; tunduk,Sikap memberi hormat
DAPA,benda,4,budak tebusan yang diberikan sebagai hadiah kepada bakal besan (mertua),Budak hadiah besan
KINO,benda,4,kata sapaan kepada perempuan yang menyusui anak raja atau bangsawan,Sapaan inang pengasuh
ARAL,benda,4,rintangan; alangan,Halangan di jalan
FLEK,benda,4,bintik-bintik atau bercak pada permukaan suatu bidang atau benda,Bercak pada kulit
BUAL,benda,4,omong kosong; cakap besar (kesombongan),Omong kosong sombong
TWIT,benda,4,pesan yang dikirim melalui layanan jejaring sosial Twitter; kicau,Kicauan media sosial
ASAR,benda,4,waktu petang hari,Waktu salat petang
BELO,benda,4,anak kuda yang berumur kurang dari satu tahun,Anak kuda muda
CING,benda,4,tiruan bunyi (uang) logam jatuh di batu; dencing,Bunyi uang logam
LAAL,benda,4,intan merah,Permata berwarna merah
SOMA,benda,4,tubuh; badan; jasad hidup,Tubuh makhluk hidup
FILO,benda,4,filodendron,Tanaman hias merambat
RAMI,benda,4,tali rami,Serat pembuat tali
MULE,benda,4,selop tertutup di bagian depan/ujung sepatu,Sandal tertutup depan
SAPO,benda,4,wadah dari tanah liat atau tembikar,Wadah dari tembikar
GURI,benda,4,galangan kapal; dok,Tempat membuat kapal
PADU,aksi,4,sudah bercampur dan sudah menjadi satu benar,Menyatu erat kompak
VENT,benda,4,lubang saluran pencernaan pada bagian belakang ikan,Lubang pembuangan ikan
MUNG,benda,4,tiruan bunyi canang,Tiruan bunyi canang
HOYA,benda,4,"liana yang batangnya bulat bergetah putih, daunnya membundar telur dan menjorong, perbunga",Tanaman merambat bergetah
SOJA,aksi,4,hormat; tunduk,Sikap memberi hormat
DAPA,benda,4,budak tebusan yang diberikan sebagai hadiah kepada bakal besan (mertua),Budak hadiah besan
KINO,benda,4,kata sapaan kepada perempuan yang menyusui anak raja atau bangsawan,Sapaan inang pengasuh
ARAL,benda,4,rintangan; alangan,Halangan di jalan
