word,kelas,panjang,definisi,clue
SPIRIT,benda,6,semangat,Dorongan jiwa penuh gairah
TILANG,benda,6,bukti pelanggaran lalu lintas,Sanksi pelanggar lalu lintas
SLOGAN,benda,6,"perkataan atau kalimat pendek yang menarik, mencolok, dan mudah diingat untuk menjelaskan",Kalimat pendek mudah diingat
TIRANI,benda,6,kekuasaan yang digunakan sewenang-wenang,Kekuasaan yang sewenang-wenang
EMPATI,benda,6,keadaan mental yang membuat seseorang merasa atau mengidentifikasi dirinya dalam keadaan p,Ikut merasakan perasaan orang
KEPUNG,aksi,6,kitari hingga tidak lolos,Mengurung dari segala arah
KUNYAH,aksi,6,lumat dalam mulut; mamah2,Melumat makanan dengan gigi
KONTOL,benda,6,kemaluan laki-laki; zakar,Organ kelamin laki-laki
PAMRIH,benda,6,maksud yang tersembunyi dalam memenuhi keinginan untuk memperoleh keuntungan pribadi,Maksud tersembunyi cari untung
KOLEGA,benda,6,teman sejawat; kawan sepekerjaan,Rekan satu pekerjaan
GAGANG,benda,6,"hulu (pisau, golok, dan sebagainya)",Pegangan pada pisau
TESTIS,benda,6,kelenjar yang menghasilkan mani pada alat kelamin laki-laki atau binatang jantan; buah zak,Organ penghasil sperma pria
LERENG,benda,6,sepeda,Bagian miring gunung
IBADAH,benda,6,"perbuatan untuk menyatakan bakti kepada Allah Swt., yang didasari ketaatan mengerjakan per",Bakti kepada Tuhan
KENARI,benda,6,buah kenari,Burung kecil kuning berkicau
LUNCUR,aksi,6,meluncur,Bergerak cepat menurun
BROSUR,benda,6,cetakan yang hanya terdiri atas beberapa halaman dan dilipat tanpa dijilid,Selebaran promosi berlipat
ALUMNI,benda,6,orang-orang yang telah mengikuti atau tamat dari suatu sekolah atau perguruan tinggi,Lulusan suatu sekolah
KANVAS,benda,6,lantai gelanggang tinju,Kain media lukisan
DONASI,benda,6,pemberian; hadiah,Sumbangan pemberian sukarela
SELADA,benda,6,sayuran berwarna hijau yang biasa dimakan sebagai lalap atau digunakan dalam hidangan sela,Sayuran daun hijau segar
DELUSI,benda,6,"pikiran atau pandangan yang tidak berdasar (tidak rasional), biasanya berwujud sifat kemeg",Keyakinan salah tak berdasar
SERVIS,benda,6,pelayanan; layanan,Pelayanan kepada pelanggan
BANGAU,benda,6,"unggas besar yang kaki, leher, dan paruhnya panjang, pemangsa ikan, hidup di tempat yang b",Unggas berleher panjang
RABIES,benda,6,"penyakit menular yang sering menjangkiti binatang berdarah panas, seperti anjing, kucing,",Penyakit gigitan anjing gila
STEREO,benda,6,sistem atau peralatan yang menghasilkan bunyi stereo,Sistem suara dua kanal
HANYUT,aksi,6,terharu,Terbawa arus air
TEMPUH,aksi,6,menempuh,Melalui suatu perjalanan
FITNAH,benda,6,perkataan bohong atau tanpa berdasarkan kebenaran yang disebarkan dengan maksud menjelekka,Tuduhan bohong mencemarkan nama
BANGKA,benda,6,perahu tradisional yang dipakai untuk berlayar jauh,Perahu layar tradisional
PELANA,benda,6,lapik pada punggung kuda dan sebagainya,Tempat duduk penunggang kuda
TUNTUT,aksi,6,menuntut,Meminta pemenuhan hak
NAMPAN,benda,6,baki; talam; dulang,Wadah datar pembawa hidangan
RONGGA,benda,6,ruang; lubang,Ruang kosong di dalam
CURHAT,aksi,6,"menceritakan sesuatu yang bersifat pribadi pada orang terdekat seperti orang tua, teman, d",Bercerita soal masalah pribadi
FILTER,benda,6,alat untuk menyaring; penyaring; penapis,Alat penyaring kotoran
SPIRAL,benda,6,lilitan; pilin; sulur batang,Garis melingkar berpilin
POLUSI,benda,6,"pengotoran (tentang air, udara, dan sebagainya); pencemaran",Pencemaran udara atau air
MALING,benda,6,orang yang mengambil milik orang lain secara sembunyi-sembunyi; pencuri (terutama yang men,Pengambil barang secara diam-diam
JULIEN,benda,6,potongan tipis panjang seperti korek api,Irisan tipis memanjang sayur
SUMPIT,benda,6,sumpitan,Sepasang batang alat makan
GEMINI,benda,6,rasi bintang di belahan langit utara khatulistiwa (tampak pada malam hari antara bulan Jan,Zodiak berlambang si kembar
NEBULA,benda,6,kumpulan awan gas atau debu di ruang antarbintang,Kabut gas di antariksa
BINTIK,benda,6,titik (putih) atau kurik pada kulit; titik pada dasar warna yang berbeda pada kain dan seb,Titik kecil pada permukaan
BUSTER,benda,6,roket peluncur yang dilepas (dibuang) dari orbit setelah bahan bakarnya habis,Roket pendorong tahap awal
MEDUSA,benda,6,"makhluk wanita mengerikan dalam mitologi Yunani, rambutnya berupa ular-ular kecil, sinar m",Monster berambut ular Yunani
SUMSUM,benda,6,benak tulang,Bagian lunak dalam tulang
BUNDAR,benda,6,sikat untuk membersihkan pakaian dan sebagainya,Berbentuk bulat penuh
RESUME,benda,6,ikhtisar; ringkasan,Ringkasan singkat suatu isi
TENDER,benda,6,"gerbong kereta api (untuk tempat batu bara, kayu, atau air)",Penawaran harga proyek
SARDEN,benda,6,"ikan laut dari suku haring, biasa dikalengkan; sardencis",Ikan kecil dalam kaleng
TAMENG,benda,6,perisai,Pelindung penangkis serangan
ROHANI,benda,6,roh,Berkaitan dengan jiwa batin
SIASAT,benda,6,teliti; saksama,Taktik mencapai suatu tujuan
TUDUNG,benda,6,"sesuatu yang dipakai untuk menutup atau melingkupi bagian atas (kepala, lubang, dan sebaga",Penutup kepala atau wadah
ALGOJO,benda,6,orang yang melaksanakan hukuman mati,Pelaksana hukuman mati
KARIER,benda,6,pekerjaan yang memberikan harapan untuk maju,Jenjang kemajuan pekerjaan
MAKLUM,aksi,6,paham; mengerti; tahu,Paham dan mengerti keadaan
KECOAK,benda,6,"serangga yang mempunyai mulut bertipe pengunyah, kepala relatif kecil, tubuh lebar dan rat",Serangga penghuni selokan
WISUDA,benda,6,peresmian atau pelantikan yang dilakukan dengan upacara khidmat,Upacara kelulusan mahasiswa
AGRESI,benda,6,penyerangan suatu negara terhadap negara lain; serangan,Serangan ke negara lain
BAPTIS,benda,6,"sakramen penerimaan seseorang ke dalam gereja, biasanya menggunakan air sebagai lambang pe",Sakramen penyucian dengan air
SKUTER,benda,6,kendaraan bermotor beroda dua dengan ukuran roda yang kecil dan tidak berjeruji kawat,Motor beroda kecil
IJAZAH,benda,6,surat tanda tamat belajar; sijil,Surat tanda lulus sekolah
DOBRAK,benda,6,"tiruan bunyi pintu, pagar, dan sebagainya yang ambruk (rusak)",Menerjang pintu hingga jebol
SANKSI,benda,6,"imbalan positif, yang berupa hadiah atau anugerah yang ditentukan dalam hukum",Hukuman atas pelanggaran
PASRAH,aksi,6,menyerah(kan) sepenuhnya,Menyerah tanpa perlawanan
TAYANG,aksi,6,menayangkan,Disiarkan di televisi
LENDIR,benda,6,"barang cair yang pekat dan licin (seperti dahak, ingus) yang dihasilkan oleh kelenjar bers",Cairan pekat dan licin
APARAT,benda,6,perlengkapan,Petugas penegak aturan
FILSUF,benda,6,orang yang berfilsafat,Pemikir bijak mendalam
GEMBOK,benda,6,induk kunci,Alat pengunci pintu
DURASI,benda,6,lamanya suatu bunyi diartikulasikan,Lama waktu berlangsung
PINDAI,aksi,6,memindai,Menyalin dokumen secara digital
GRANIT,benda,6,batuan keras yang keputih-putihan,Batuan keras keputihan
MASKOT,benda,6,"orang, binatang, atau benda yang diperlakukan oleh suatu kelompok sebagai lambang pembawa",Lambang pembawa keberuntungan
IMPULS,benda,6,hasil kali gaya yang bekerja pada suatu benda dan lamanya gaya itu bekerja,Dorongan sesaat suatu gaya
PROTON,benda,6,partikel bermuatan listrik positif yang terdapat di dalam inti atom,Partikel positif inti atom
TANCAP,aksi,6,menancap,Menghunjam ke dalam
RESIDU,benda,6,"ampas; endapan (tentang minyak tanah, gula, dan sebagainya)",Ampas atau endapan
TUMBUK,aksi,6,mengupas atau menghaluskan dengan antan (bukan digiling),Menghaluskan pakai alu
BELANG,benda,6,berwarna loreng-loreng,Bercorak loreng seperti harimau
GANGGA,benda,6,ayam yang berbulu keriting,Ayam berbulu keriting
BARTER,benda,6,perdagangan dengan saling bertukar barang,Tukar barang tanpa uang
ESENSI,benda,6,hakikat; inti; hal yang pokok,Inti yang paling pokok
JAGUAR,benda,6,"mamalia karnivor yang termasuk ke dalam kelompok kucing, berukuran paling besar di kawasan",Kucing besar tutul Amerika
PODIUM,benda,6,pentas tempat berpidato dan sebagainya; mimbar,Mimbar tempat berpidato
MERICA,benda,6,buah tanaman merica; lada; sahang,Bumbu pedas bulat kecil
MANJUR,aksi,6,"memancing tanpa kait, dengan memasukkan mata kail dalam lubang yang diduga ada ikannya",Ampuh dan mujarab
LENTUR,benda,6,keluk (pada benda yang dilengkungkan),Mudah dibengkokkan tanpa patah
JEMAAT,benda,6,sehimpunan umat; jemaah,Kumpulan umat gereja
MANSET,benda,6,kancing (dari logam dan sebagainya) pada lengan baju tambahan,Kancing di lengan baju
RONTOK,aksi,6,kalah,Gugur dan berjatuhan
FOLDER,benda,6,pengaturan elemen pada sistem komputer yang digunakan untuk mengelompokkan fail komputer,Tempat mengelompokkan berkas komputer
PANGAN,benda,6,hutan,Bahan makanan pokok
NGOTOT,aksi,6,tidak mau mengalah; berkeras hati; bersikeras,Keras kepala tak mengalah
MASEHI,benda,6,Kristen; Nasrani,Perhitungan tahun Nasrani
MERGER,benda,6,penggabungan dua atau lebih perusahaan di bawah satu pemilikan,Penggabungan dua perusahaan
MISTIK,benda,6,hal gaib yang tidak terjangkau dengan akal manusia,Gaib tak terjangkau akal
CEMARA,benda,6,secekak rambut yang dipakai untuk memperbesar konde atau sanggul,Pohon berdaun jarum
SETRUM,benda,6,aliran (listrik),Aliran arus listrik
DAYANG,benda,6,"anak perempuan, gadis",Pelayan perempuan istana
MANDOR,benda,6,orang yang mengepalai beberapa orang atau kelompok dan bertugas mengawasi pekerjaan mereka,Pengawas para pekerja
GENTAR,benda,6,gerakan berulang-ulang yang cepat sekali (seperti kawat kecapi yang dipetik); getar,Ciut nyali karena takut
MARMER,benda,6,"batu gamping yang telah mengalami metamorfosis, dan dapat dipakai untuk lantai, dinding, d",Batu lantai mengkilap
KAKTUS,benda,6,"tumbuhan yang termasuk suku Cactaceae, berbatang hijau lunak (berdaging) dan berduri, bias",Tumbuhan berduri gurun
DOMINO,benda,6,"permainan dengan 28 kartu (kayu, tulang, dan sebagainya) yang bermata (bertitik besar), ti",Permainan kartu bertitik
TURBIN,benda,6,mesin atau motor yang roda penggeraknya berporos dengan sudu (baling-baling) yang digerakk,Mesin baling-baling pembangkit
BRUDER,benda,6,saudara laki-laki,Biarawan pria Katolik
TELLER,benda,6,pegawai bank yang bertugas melayani nasabah yang menyetorkan tabungan atau melakukan penar,Petugas kasir bank
KULTUS,benda,6,sistem kepercayaan,Pemujaan berlebihan pada seseorang
WAHANA,benda,6,tafsir mimpi; alamat,Sarana permainan atau kendaraan
LAYANG,aksi,6,terbang,Melambung tinggi di udara
GARANG,aksi,6,panggang,Buas dan galak
GOSONG,benda,6,timbunan pasir di muara sungai atau tepi laut; beting,Hangus akibat terbakar
KAMALI,benda,6,bentuk bangunan istana tempat tinggal raja,Bangunan istana raja
NUBUAT,benda,6,ramalan,Ramalan para nabi
REKTOR,benda,6,pemimpin atau kepala di biara,Pemimpin perguruan tinggi
BUMPER,benda,6,pagar besi pada sisi kapal dan perahu (untuk menahan benturan),Penahan benturan kendaraan
ANANDA,benda,6,anak,Sapaan halus untuk anak
NGARAI,benda,6,lembah (jurang) yang dalam dan luas di antara dua tebing yang curam; lembah sungai berdind,Jurang dalam antara tebing
HERPES,benda,6,"ruam kulit disebabkan oleh virus, ditandai dengan gelembung-gelembung kecil berisi getah b",Penyakit kulit melepuh
PUNDAK,benda,6,bahu,Tempat memanggul beban
SAHARA,benda,6,padang pasir (misalnya di Afrika),Gurun pasir luas
GADING,benda,6,tulang keras putih dan bersih dari gading,Taring keras gajah
TAKING,benda,6,bahasa pergaulan antara dua orang perempuan yang bersahabat karib,Bahasa akrab dua sahabat
TEMPEL,aksi,6,menempel,Melekatkan dengan lem
INDEKS,benda,6,"(artikel) daftar berita penting hari itu (dalam majalah, surat kabar) yang dimuat di halam",Daftar penunjuk isi buku
BLOKIR,aksi,6,bekukan sesuatu (rekening bank dan sebagainya),Membekukan akses rekening
TUMBAL,benda,6,sesuatu yang dipakai untuk menolak (penyakit dan sebagainya); tolak bala,Sesajen penolak bala
NITRAT,benda,6,"garam asam nitrat, dipakai dalam campuran pupuk",Garam campuran pupuk
KELABU,benda,6,"warna antara hitam dan putih, seperti warna abu; abu-abu",Warna antara hitam putih
MAKCIK,benda,6,mak kecil; bibi,Adik perempuan ibu
KARCIS,benda,6,surat kecil (carik kertas khusus) sebagai tanda telah membayar ongkos dan sebagainya (untu,Tanda bukti pembayaran ongkos
SEGMEN,benda,6,bagian,Bagian atau potongan
MANDAT,benda,6,surat perintah bayar,Amanat dan wewenang
ROTASI,benda,6,perputaran,Perputaran pada poros
NUANSA,benda,6,"variasi atau perbedaan yang sangat halus atau kecil sekali (tentang warna, suara, kualitas",Perbedaan yang sangat halus
MANILA,benda,6,kertas tebal untuk kulit (sampul) buku dan sebagainya,Kertas tebal sampul buku
MORTIR,benda,6,meriam kecil (pendek),Meriam kecil pendek
VEKTOR,benda,6,"besaran yang memiliki ukuran dan arah, misalnya gaya kecepatan",Besaran dengan arah
PANTAU,benda,6,"seluang yang ukurannya dapat mencapai 13 cm, terdapat bercak hitam pada ujung sirip ekor,",Mengamati dari kejauhan
KISMIS,benda,6,buah anggur yang dikeringkan dan dihilangkan bijinya,Anggur kering manis
MESIAS,benda,6,"Yang Diurapi, gelar yang diberikan kepada Yesus karena Yesus adalah Juru Selamat yang dija",Juru selamat yang dinanti
ANGGAR,benda,6,tenggeran burung dalam sangkar,Olahraga adu pedang
DIALEK,benda,6,variasi bahasa yang berbeda-beda menurut pemakai (misalnya bahasa dari suatu daerah terten,Ragam bahasa daerah
POSTUR,benda,6,bentuk atau keadaan tubuh; perawakan,Bentuk tubuh seseorang
KRISTA,benda,6,tepi; sisi,Bagian tepi sesuatu
GIRING,aksi,6,halau ke suatu tempat,Halau menuju satu tempat
NESTOR,benda,6,orang tua yang bijak,Orang tua bijaksana
SEMBAH,benda,6,kata atau perkataan yang ditujukan kepada orang yang dimuliakan,Ungkapan hormat mendalam
KELVIN,benda,6,satuan suhu dalam skala termometer yang membagi suhu di antara pembekuan air dan pendidiha,Satuan suhu mutlak
METANA,benda,6,"gas tanpa warna dan tanpa bau, yang dapat meledak jika dicampur dengan udara, sifatnya leb",Gas rawa mudah terbakar
HAVANA,benda,6,cerutu Kuba; tembakau Kuba,Cerutu mahal khas Kuba
SEPRAI,benda,6,"kain alas tempat tidur, ditempatkan di atas kasur (tempat tidur, dipan)",Kain penutup kasur
ZODIAK,benda,6,lingkaran khayal di langit yang berpusat di ekliptika dan dibagi menjadi dua belas tanda p,Dua belas rasi bintang
LAKBAN,benda,6,selotip yang berukuran besar,Pita perekat lebar
BUNCIS,benda,6,"tumbuhan jenis kacang-kacangan, daun dan buahnya yang muda dibuat sayur",Sayur polong hijau panjang
MARINE,benda,6,angkatan laut,Korps pasukan laut
KUPING,benda,6,telinga,Organ pendengaran manusia
GADGET,benda,6,gawai,Peranti elektronik genggam
RESESI,benda,6,"kelesuan dalam kegiatan dagang, industri, dan sebagainya (seolah-olah terhenti); menurunny",Kemerosotan ekonomi negara
SEKUEL,benda,6,"lanjutan dari cerita sebelumnya (tentang novel, film, atau drama)",Kelanjutan cerita film
KONTEN,benda,6,informasi yang tersedia melalui media atau produk elektronik,Isi media digital
UNGGAS,benda,6,"burung dari jenis mentok, ayam, dan itik liar, yang didomestikasi untuk diambil daging dan",Hewan ternak bersayap
KLOSET,benda,6,"tempat buang air besar, biasanya terbuat dari porselen dan dipasang di dalam kamar kecil",Jamban di kamar mandi
KONTRA,aksi,6,menentang (pendapat dan sebagainya),Lawan dari pro
KECAPI,benda,6,buah kecapi,Alat musik petik tradisional
EMPEDU,benda,6,organ pelengkap sistem pencernaan,Cairan pahit pencernaan
TAURUS,benda,6,nama gugus bintang di belahan langit sebelah utara khatulistiwa,Zodiak berlambang banteng
TANGIS,benda,6,"ungkapan perasaan sedih (kecewa, menyesal, dan sebagainya) dengan mencucurkan air mata dan",Cucuran air mata sedih
KETIAK,benda,6,bagian yang lekuk di antara pangkal lengan dan badan,Lekuk bawah pangkal lengan
SODIUM,benda,6,natrium,Unsur utama garam dapur
TERMOS,benda,6,botol yang diberi dinding rangkap untuk menyimpan minuman agar tetap memiliki suhu yang se,Botol penjaga suhu minuman
TINDIH,aksi,6,tekan; impit,Menekan dari atas
LANDAK,benda,6,kabupaten di Provinsi Kalimantan Barat,Binatang berduri tajam
BOMBER,benda,6,penggrafiti,Jaket bergaya militer
CICERO,benda,6,nama ukuran untuk mengukur lajur surat kabar di Indonesia,Satuan lebar kolom koran
GOMBAL,benda,6,bohong; omong kosong,Rayuan manis tak serius
ANGKER,benda,6,jangkar,Terkesan seram dan menakutkan
NARSIS,benda,6,bunga narsis,Gemar mengagumi diri sendiri
MAGNUM,benda,6,"botol anggur besar yang berisi kurang lebih 1,5 liter",Botol besar berisi anggur
BILIAR,benda,6,permainan yang menggunakan bola (kecil) dari gading dan sebagainya dan tongkat panjang seb,Permainan sodok bola meja
REKRUT,benda,6,anggota baru,Anggota baru pasukan
BALITA,benda,6,(anak) bawah lima tahun,Anak kecil belum sekolah
BERCAK,benda,6,burik kecil-kecil; bintik-bintik,Bintik noda kecil
FOSFOR,benda,6,"zat, organik ataupun anorganik, cair atau kristal yang mampu berpendar",Zat kimia yang berpendar
DANDAN,benda,6,kabel,Merias wajah agar cantik
KORSET,benda,6,pembebat perut berbentuk kemban yang diberi kancing untuk membuat perut (pada wanita) tamp,Pembentuk perut agar ramping
GULITA,benda,6,"penglihatan di darat yang sangat terbatas jaraknya, atau jarak penglihatan yang sama denga",Keadaan gelap total
MEDIUM,benda,6,media,Ukuran baju sedang
MELATI,benda,6,tanda pangkat perwira menengah dalam ketentaraan dan kepolisian,Bunga putih kecil harum
PIAGAM,benda,6,ijazah; diploma,Surat tanda penghargaan
RETINA,benda,6,selaput jala mata; dinding mata sebelah dalam,Selaput peka cahaya mata
GENDER,benda,6,jenis kelamin,Pembeda lelaki dan perempuan
LAGUNA,benda,6,"danau air asin dekat pantai yang dahulu merupakan bagian laut (yang dangkal), yang karena",Danau air asin pantai
EKSPOR,benda,6,pengiriman barang dagangan ke luar negeri,Kirim dagangan ke mancanegara
SAFARI,benda,6,"perjalanan atau pertualangan jarak jauh dalam suatu kegiatan ekspedisi (penyelidikan, pene",Petualangan menjelajah alam liar
PENCET,aksi,6,tekan keras-keras (dengan ibu jari dan sebagainya); pijit,Tekan kuat dengan jari
TAMPON,benda,6,"sumbat dari kain kasa, dengan atau tanpa obat untuk menghentikan perdarahan",Sumbat kasa penahan darah
SULFUR,benda,6,"massa getas berwarna kuning, tetapi juga dapat berbentuk lain, misalnya kristal bening; be",Unsur kuning berbau menyengat
ALBINO,benda,6,"organisme (makhluk hidup, terutama manusia dan binatang) yang memperlihatkan keadaan kekur",Terlahir tanpa pigmen kulit
FRAKSI,benda,6,bagian kecil; pecahan,Bagian kecil suatu keseluruhan
GORDEN,benda,6,"kain penutup jendela, pintu, dan sebagainya; tirai",Kain penutup jendela
BUJANG,benda,6,janda,Pria belum menikah
NEURON,benda,6,sel-sel saraf dan cabang-cabang halusnya,Sel saraf penghantar rangsang
BELONG,benda,6,"tempat penyimpanan air untuk keperluan masak-memasak di dapur, terbuat dari batu padas, be",Bak penyimpan air dapur
KIMONO,benda,6,"baju panjang berlengan lebar, dipakai untuk tidur, sebelum dan sesudah mandi",Baju tradisional khas Jepang
SAMARA,benda,6,"buah kering berbiji satu, bersayap, dan tidak merekah",Buah bersayap yang melayang
PAKCIK,benda,6,bapak kecil,Sebutan akrab untuk paman
JOGING,aksi,6,berlari pelan (antara lari dan berjalan) untuk kesehatan,Lari pelan untuk kesehatan
KONSOL,benda,6,balok yang satu ujungnya terpasang pada suatu penopang tetap dan ujung lainnya bebas,Mesin permainan video
PERSON,benda,6,pribadi; perseorangan,Orang secara pribadi
SORANG,benda,6,seorang,Hanya satu orang
HINDIA,benda,6,"samudra terbesar ketiga di dunia, meliputi sekitar 20% permukaan air di bumi",Samudra di barat Sumatra
AMBRUK,aksi,6,jatuh sakit,Runtuh roboh ke bawah
UNGGAH,aksi,6,mengunggah,Kirim berkas ke internet
AMONIA,benda,6,"gas tidak berwarna, baunya menusuk, terdiri atas unsur nitrogen dan hidrogen, mudah sekali",Gas berbau sangat menyengat
LAPANG,benda,6,tumbuhan memanjat,Luas terbuka dan lega
WASABI,benda,6,pasta yang terbuat dari akar tanaman wasabi,Pasta hijau pedas sushi
TAKLUK,aksi,6,mengaku kalah dan mengakui kekuasaan pihak yang dianggap menang; menyerah kalah kepada; tu,Menyerah mengakui kekalahan
GROSIR,benda,6,pedagang yang menjual barang dalam jumlah besar,Penjual barang jumlah besar
AJUDAN,benda,6,"perwira yang diperbantukan kepada raja, presiden, atau perwira tinggi, biasanya diberi tug",Perwira pendamping pejabat tinggi
TUNTUN,aksi,6,menuntun,Memandu dengan membimbing
PAROKI,benda,6,wilayah keuskupan setingkat di atas stasi yang dikepalai oleh pastor,Wilayah gereja dipimpin pastor
HALANG,aksi,6,"rintang, lintang",Merintangi atau menghambat
PAHALA,benda,6,ganjaran Tuhan atas perbuatan baik manusia; buah perbuatan baik,Balasan baik dari Tuhan
TERPAL,benda,6,"kain mota yang tebal (untuk kemah, kap mobil, dan sebagainya)",Kain tebal tahan air
RAMPAS,aksi,6,ambil dengan paksa (dengan kekerasan); rebut,Merebut dengan paksa
GARING,benda,6,keranjang (terbuat dari rotan),Kering renyah saat digigit
PARANG,benda,6,bale-bale,Pisau besar penebas semak
RESPEK,benda,6,rasa hormat; kehormatan,Rasa menghargai orang
NARASI,benda,6,kisah; cerita,Rangkaian cerita kejadian
KIJANG,benda,6,"mamalia berkuku genap, ruminansia, berukuran lebih kecil daripada rusa, serta berangga ata",Rusa kecil bertanduk
MARTIL,benda,6,alat yang digunakan dalam olahraga lontar martil,Palu besar pemukul
KAVIAR,benda,6,telur ikan besar (terutama ikan sturgeon) yang diawetkan dan diasinkan,Telur ikan mahal
AMFIBI,benda,6,benda yang dapat berfungsi di air dan di darat,Hidup di dua alam
PULSAR,benda,6,"bintang berdenyut di Bimasakti, sebagai sumber isyarat radio yang berdenyut",Bintang neutron berdenyut
BOTANI,benda,6,cabang biologi tentang kehidupan tumbuh-tumbuhan; ilmu tumbuh-tumbuhan,Ilmu tentang tumbuhan
REVISI,benda,6,peninjauan (pemeriksaan) kembali untuk perbaikan,Perbaikan naskah kembali
SYAHID,benda,6,orang yang mati karena membela agama,Gugur membela agama
ANARKI,benda,6,kekacauan (dalam suatu negara),Kekacauan tanpa pemerintahan
CAPUNG,benda,6,jenis pesawat terbang ringan,Serangga bersayap tipis
RANSUM,benda,6,bagian makanan yang sudah ditentukan ukurannya untuk setiap orang atau setiap ternak,Jatah makanan harian
BULBUL,benda,6,"burung arboreal berukuran sedang, berwarna cokelat, bernyanyi secara intensif di malam har",Burung penyanyi malam
PISTON,benda,6,pengisap dalam mesin,Komponen naik turun mesin
PENITI,benda,6,jarum penyemat (pengelat),Jarum penyemat kain
SODOMI,benda,6,pencabulan dengan binatang,Hubungan seks menyimpang
KUNCUP,benda,6,"kuntum (tentang bunga yang masih kuncup, tetapi hampir mekar)",Bunga belum mekar
RELASI,benda,6,kenalan,Jaringan kenalan seseorang
ANALOG,benda,6,"bahan kimia dengan struktur yang mirip dengan yang lain, tetapi berbeda sedikit dalam komp",Bukan sistem digital
TANKER,benda,6,kapal yang dibuat khusus untuk mengangkut barang cair (seperti minyak dan sebagainya) tanp,Kapal pengangkut minyak
IBUNDA,benda,6,kata sapaan kepada ibu,Sebutan hormat ibu
WARNET,benda,6,warung internet,Tempat sewa internet umum
DELIMA,benda,6,buah pohon delima; cempaka tanjung,Buah merah berbiji banyak
VELVET,benda,6,beludru,Kain lembut mewah
FORMAT,benda,6,"bentuk dan ukuran (buku, surat kabar, dan sebagainya)",Susunan bentuk tampilan
KOLERA,benda,6,"penyakit perut, disertai buang-buang air dan muntah-muntah, dapat menular, disebabkan oleh",Penyakit diare menular
RETRET,benda,6,menarik diri sejenak dari rutinitas untuk mendekatkan diri dengan Tuhan,Menyepi untuk beribadah
KEBURU,aksi,6,lebih dahulu,Terlanjur sudah terjadi
SIGUNG,aksi,6,menyigung,Hewan penyembur bau
UTOPIA,benda,6,sistem sosial politik yang sempurna yang hanya ada dalam bayangan (khayalan) dan sulit ata,Negeri sempurna khayalan
AJAKAN,benda,6,kelompok ikan besar,Seruan untuk bergabung
EMBRIO,benda,6,lembaga,Bakal janin awal
HENTAI,benda,6,"komik, animasi, atau gim komputer khas Jepang yang berisi pornografi",Kartun Jepang porno
SAMPAN,benda,6,perahu kecil,Perahu kecil dayung
CAMPAK,aksi,6,lempar,Buang dengan melempar
MATRAS,benda,6,alas lantai untuk olahraga loncat dan sebagainya,Alas empuk olahraga
BALADA,benda,6,"sajak sederhana yang mengisahkan cerita rakyat yang mengharukan, kadang-kadang berupa nyan",Puisi kisah mengharukan
ZAMRUD,benda,6,"batu permata yang berwarna hijau seperti lumut, sebagai mineral terdapat terutama di lapis",Batu permata hijau
KRAYON,benda,6,pensil berwarna yang terbuat dari lilin (biasanya digunakan untuk melukis atau menggambar),Pensil warna lilin
DOMAIN,benda,6,wilayah; daerah; ranah,Wilayah kekuasaan tertentu
BRENDI,benda,6,minuman anggur hasil distilasi,Minuman keras sulingan
ENIGMA,benda,6,teka-teki; tidak jelas (tentang ucapan); misterius,Hal penuh misteri
CAKRAM,benda,6,"besi bundar, pipih, dan tajam; cakra",Piringan lempar atletik
MAHMUD,benda,6,sesuatu yang terpuji,Patut mendapat pujian
BANTAI,benda,6,daging (binatang yang disembelih),Daging hasil sembelih
PIANIS,benda,6,orang yang ahli dalam bermain piano; pemain piano,Penekan tuts hitam putih
REMPAH,aksi,6,merempah,Bumbu penyedap masakan
PONTON,benda,6,sampan yang rendah dan lebar untuk menggalang atau menyangga jembatan darurat dan sebagain,Pelampung jembatan darurat
JONSON,benda,6,sampan (di Maluku dan Papua) yang digerakkan dengan motor,Sampan bermotor tempel
KENANG,aksi,6,bangkit kembali dalam ingatan,Teringat masa lalu
SATGAS,benda,6,satuan tugas,Tim tugas khusus dibentuk
GLUTEN,benda,6,"campuran likat, cokelat dari protein di dalam benih bijian yang tinggal setelah pencucian",Protein lengket pada gandum
KACUNG,benda,6,"pesuruh, pelayan, jongos (biasanya anak laki-laki)",Pelayan anak lelaki
INGKAR,aksi,6,mengingkari,Menyangkal atau mungkir
KONTER,aksi,6,lawan,Serangan membalas lawan
KARTON,benda,6,"kertas tebal (untuk kulit buku, gambar, dan sebagainya) dengan berat dasar antara 150�600",Kertas tebal kaku
MARGIN,benda,6,laba bruto,Batas tepi halaman
BOHLAM,benda,6,bola lampu listrik; lampu busur,Bola kaca berpijar
SERIAN,benda,6,satuan ukuran kecerahan cahaya pada suatu permukaan,Satuan kecerahan cahaya
GESPER,benda,6,gelangan besi dan sebagainya yang berlidah untuk menghubungkan (mengikatkan) ujung ikat pi,Pengunci ikat pinggang
SELUAR,benda,6,celana,Pakaian bawah berkaki
KALIUM,benda,6,"logam putih perak, lunak, dan mirip lilin; unsur dengan nomor atom 19, berlambang K, dan b",Unsur logam lambang K
SULING,aksi,6,menyuling,Alat musik tiup bambu
NEKTAR,benda,6,minuman para dewa (Yunani dan Romawi),Sari manis bunga
OPERAN,benda,6,pengoperasi,Umpan bola sepak
BORDIR,benda,6,hiasan dari benang yang dijahitkan pada kain; sulaman; tekat,Hiasan benang pada kain
PEKING,benda,6,pipit,Burung kecil pemakan biji
